"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"BENPORATH_ES_1",2.21574386120517e-07,0.00356623974460972,0.690132458796796,-0.638559437619381,-1.87089419899211,108,"[""SFRP1"",""TUBB2B"",""PODXL"",""DMKN"",""TCF7L1"",""FGFR1"",""POU5F1"",""POLR3G"",""SNRPN"",""CXADR"",""MAD2L2"",""SLC39A10"",""MGST1"",""OAZ2"",""TERF1"",""SMS"",""ELOVL6"",""CBX5"",""GNL3"",""DPPA4"",""JADE1"",""HSPA4"",""PRPF40A"",""DNMT3A"",""MSH6"",""SLC38A1"",""L1TD1"",""SRSF7"",""MSH2"",""CD24"",""CTSC"",""PSIP1"",""JARID2"",""MTF2"",""CASP3"",""TIA1"",""BIRC5"",""CCNB1"",""HMGB3"",""G3BP2"",""SEMA6A"",""SLC16A1"",""SEPHS1"",""TMX1"",""MDN1"",""FXR1"",""LIN28A""]"
"HOUNKPE_HOUSEKEEPING_GENES",8.53706456856163e-07,0.00687020271154997,0.659444398037935,0.366891663674046,1.5142347164953,366,"[""TRAPPC3"",""LRRC59"",""MED19"",""RRP9"",""PRCC"",""WDR46"",""TUSC2"",""UBQLN1"",""RAB14"",""GTF2F1"",""ABCF2"",""CLPP"",""RBM17"",""RANGAP1"",""BRMS1"",""HNRNPUL1"",""ISCU"",""ANP32B"",""CHTOP"",""AP1G1"",""RALA"",""RER1"",""PFDN1"",""TRIP12"",""USP39"",""CCDC124"",""EIF3B"",""RABGGTB"",""FTSJ3"",""RNF167"",""RHEB"",""COPE"",""YTHDC1"",""GORASP2"",""NSA2"",""SYF2"",""PHF5A"",""TBCB"",""CDC37"",""PMPCA"",""SF1"",""RPL22"",""RPS19BP1"",""KXD1"",""RALBP1"",""RAB7A"",""P4HB"",""LMAN2"",""SNRPA"",""PSMG3"",""YME1L1"",""SRSF4"",""H2AZ2"",""DDX27"",""GSPT1"",""HNRNPM"",""PDAP1"",""ARIH2"",""MRTO4"",""SERP1"",""STAU1"",""POP7"",""AK2"",""MRPL44"",""ANP32A"",""COA6"",""GET3"",""PFDN2"",""VCP"",""AHSA1"",""NCBP2"",""C9orf78"",""SARS1"",""LSM4"",""MRPL17"",""ENSA"",""SRSF11"",""C14orf119"",""FAM32A"",""SF3B2"",""BUB3"",""UBAP2L"",""IK"",""EBNA1BP2"",""LARS1"",""FBL"",""UBXN1"",""AAMP"",""DARS1"",""RNF181"",""MRPL37"",""UBE2I"",""CYB5B"",""MRPL18"",""DCTPP1"",""LUC7L3"",""CHMP2B"",""LRPPRC"",""MLF2"",""GOLGA4"",""LSM14A"",""YWHAB"",""TOMM20"",""CALR"",""SSU72"",""DDB1"",""ETF1"",""DNAJC7""]"
"CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_4",3.27950178321794e-06,0.0127550009497771,0.627256739718528,-0.761490101142268,-1.93992847994024,38,"[""NREP"",""VCAN"",""TUBB2B"",""IGF1R"",""SNHG14"",""HMGN3"",""MAD2L2"",""YBX3"",""AK4"",""LSM6"",""FDFT1"",""JADE1"",""HSPA4"",""CYB5A""]"
"MANNO_MIDBRAIN_NEUROTYPES_HDA2",3.24242241272144e-06,0.0127550009497771,0.627256739718528,-0.909421501566684,-1.88361649764218,13,"[""NREP"",""MAP1B"",""DPYSL3"",""TUBB2B"",""TUBA1A"",""UCHL1"",""CXADR"",""MEST""]"
"SETD1A_TARGET_GENES",3.96241098160207e-06,0.0127550009497771,0.610526878385931,0.398150173508313,1.59974595198669,257,"[""HDAC1"",""PRCC"",""MRPL4"",""GRWD1"",""LMNB2"",""GTF2F1"",""SUPT5H"",""RANGAP1"",""IMP3"",""FAM177A1"",""AP1G1"",""NUP85"",""GPS1"",""TIMM44"",""RABGGTB"",""SURF2"",""URM1"",""MRPL2"",""IMP4"",""RNF167"",""USP16"",""CCDC12"",""IDH3B"",""EIF3F"",""CALM3"",""YTHDC1"",""ITSN1"",""NSA2"",""TBCB"",""SF1"",""CCDC59"",""RPL22"",""ABT1"",""DYNC1I2"",""DNM1L"",""GCN1"",""SNRPA"",""FARSA"",""YME1L1"",""IST1"",""LARP4"",""TARS1"",""PDAP1"",""TNPO1"",""SAP30BP"",""NDUFA9"",""PUM3"",""UXT"",""AK2"",""MRPL44"",""COA6"",""SDHB"",""BUD23"",""DPH3"",""RPL21"",""IP6K2"",""NCBP2"",""PSMD13"",""AURKAIP1"",""SRSF11"",""EIF2S3"",""GPBP1L1"",""FAM32A"",""LARS1"",""UBXN1"",""SMIM26"",""DARS1"",""UBE2I"",""CYB5B"",""SREK1IP1""]"
"ZHONG_PFC_C3_MICROGLIA",5.15550962766541e-06,0.0138296545762125,0.610526878385931,-0.85420024758097,-1.93156198665868,20,"[""MAP1B"",""DPYSL3"",""TUBB2B"",""TUBA1A"",""DPYSL2"",""UCHL1"",""CSRP2""]"
"LIU_PROSTATE_CANCER_DN",1.04327687571716e-05,0.0152650375587889,0.593325476396405,-0.831799463732489,-1.9176691182695,22,"[""MAP1B"",""DPYSL3"",""TUBA1A"",""HSPB1"",""DMKN"",""FGFR1"",""AKR1B1"",""CSRP2"",""LAPTM4B"",""VCL"",""ENAH""]"
"CHICAS_RB1_TARGETS_CONFLUENT",6.66307466210992e-06,0.0152650375587889,0.610526878385931,-0.720376942606436,-1.89835675561625,47,"[""SFRP1"",""NREP"",""MAP1B"",""DPYSL3"",""TUBB2B"",""TUBA1A"",""HSPB1"",""IFITM2"",""PHGDH"",""MEST"",""CNN2"",""IFITM3"",""PCLAF"",""JADE1"",""TUBA1B"",""CYB5A"",""SPTBN1"",""PSAT1"",""RPL22L1"",""TMEM97"",""CNN3"",""TUBA1C"",""MDK"",""SRI""]"
"MANNO_MIDBRAIN_NEUROTYPES_HNBML1",7.60249092136716e-06,0.0152650375587889,0.610526878385931,-0.875848411374838,-1.89480159833474,16,"[""NREP"",""MAP1B"",""DPYSL3"",""TUBB2B"",""TUBA1A"",""OCIAD2"",""UCHL1"",""CXADR""]"
"AZARE_NEOPLASTIC_TRANSFORMATION_BY_STAT3_UP",9.96374140573914e-06,0.0152650375587889,0.593325476396405,-0.897175679675336,-1.85825264589467,13,"[""SFRP1"",""MAP1B"",""DPYSL3"",""SNHG14"",""SNRPN""]"
"ONDER_CDH1_SIGNALING_VIA_CTNNB1",8.74695957503261e-06,0.0152650375587889,0.593325476396405,-0.974489795918367,-1.70335409801626,6,"[""NREP"",""MAP1B"",""VCAN"",""PODXL"",""MFAP2"",""CXADR""]"
"BRUECKNER_TARGETS_OF_MIRLET7A3_DN",1.33239812178652e-05,0.0178707898084618,0.593325476396405,-0.921488020597257,-1.84155268859248,11,"[""SFRP1"",""DPYSL3"",""OCIAD2"",""BZW1"",""AKR1B1""]"
"ONDER_CDH1_TARGETS_2_UP",1.55262455826839e-05,0.0192226863579459,0.575610261071129,-0.919497226464252,-1.83757417535506,11,"[""NREP"",""MAP1B"",""VCAN"",""DPYSL3"",""PODXL"",""MFAP2"",""FGFR1"",""MARCKS""]"
"BENPORATH_NOS_TARGETS",1.79297068179877e-05,0.0201525251833873,0.575610261071129,-0.780347368954133,-1.90978578946434,30,"[""SFRP1"",""DPYSL3"",""DPYSL2"",""TCF7L1"",""FGFR1"",""POU5F1"",""SKIL"",""POLR3G"",""SNRPN"",""DPPA4"",""JADE1"",""TBL1XR1"",""NUCKS1"",""RPS3A"",""CAPZA2"",""JARID2""]"
"SUPT20H_TARGET_GENES",1.87814773377328e-05,0.0201525251833873,0.575610261071129,0.413799018206301,1.62797693403005,203,"[""ATAD3B"",""NSUN2"",""PRCC"",""MRPL4"",""UBQLN1"",""ATP5F1D"",""ABCF2"",""SAFB"",""SAFB2"",""HNRNPUL1"",""CHTOP"",""PRPF31"",""PDCD6IP"",""MRPL2"",""RNF167"",""COPE"",""CCDC12"",""IDH3B"",""EIF3F"",""GATAD2A"",""NSA2"",""PHF5A"",""TAF11"",""ZNHIT1"",""CCDC59"",""ABT1"",""DYNC1I2"",""POLR2A"",""LMAN2"",""H2AZ2"",""EXOSC3"",""SAP30BP"",""TMEM208"",""MRTO4"",""NAA38"",""AK2"",""MRPL44"",""GET3"",""BUD23"",""DPH3"",""VCP"",""AHSA1"",""NCBP2"",""AURKAIP1"",""ENSA"",""SRSF11"",""GLOD4"",""BUB3"",""IK"",""LARS1"",""WBP11"",""UBE2I"",""SREK1IP1"",""ATG12"",""NME1"",""DCTPP1"",""DNAJC2"",""LRPPRC""]"
"BENPORATH_OCT4_TARGETS",2.39865705471406e-05,0.0241289908097643,0.575610261071129,-0.702601942749538,-1.85151559640683,47,"[""SFRP1"",""DPYSL3"",""DPYSL2"",""TCF7L1"",""FGFR1"",""POU5F1"",""SKIL"",""POLR3G"",""SNRPN"",""PHGDH"",""PCLAF"",""DPPA4"",""JADE1"",""TBL1XR1"",""NUCKS1"",""CDC123"",""RPS3A"",""PBDC1"",""CAPZA2"",""JARID2""]"
"HUMMEL_BURKITTS_LYMPHOMA_UP",2.97880222059e-05,0.0268011885607864,0.575610261071129,-0.925506158137,-1.81184627695161,10,"[""TUBB2B"",""TUBA1A"",""UCHL1"",""PTBP2"",""ID3""]"
"DESCARTES_FETAL_PANCREAS_ENS_NEURONS",3.01171900922731e-05,0.0268011885607864,0.575610261071129,-0.966220266500208,-1.68889941939152,6,"[""MAP1B"",""DPYSL3"",""TUBB2B"",""TUBA1A"",""UCHL1""]"
"FOROUTAN_INTEGRATED_TGFB_EMT_UP",3.16385574808911e-05,0.0268011885607864,0.557332238758646,-0.978150036416606,-1.64564656765866,5,"[""NREP"",""VCAN"",""PODXL"",""MFAP2"",""SKIL""]"
"SMID_BREAST_CANCER_LUMINAL_B_DN",3.39846797416043e-05,0.0273491710220561,0.557332238758646,-0.848762105231086,-1.88168982222226,18,"[""SFRP1"",""MAP1B"",""VCAN"",""TCF7L1"",""MFAP2"",""CSRP2"",""PHGDH"",""YBX3""]"
"GSE9006_HEALTHY_VS_TYPE_2_DIABETES_PBMC_AT_DX_UP",3.67961106756245e-05,0.0282015905392465,0.557332238758646,0.552795487265886,1.8631796583835,66,"[""RAB5C"",""WDR18"",""PRCC"",""PAK2"",""ATP5F1D"",""GTF2F1"",""MRPL12"",""SAFB"",""SAFB2"",""HNRNPUL1"",""PRPF31"",""EIF3F"",""CALM3"",""ATP1B3"",""GATAD2A"",""CDC37"",""HNRNPM"",""PDAP1"",""COX5A""]"
"MANNO_MIDBRAIN_NEUROTYPES_HGABA",4.34322574042131e-05,0.0317746446782187,0.557332238758646,-0.83725302996434,-1.83466117343562,17,"[""NREP"",""MAP1B"",""VCAN"",""DPYSL3"",""TUBB2B"",""UCHL1"",""CXADR"",""PTEN"",""RTN4"",""SLC38A1"",""CD24""]"
"PDGF_ERK_DN.V1_DN",5.26182671860572e-05,0.0368213482765039,0.557332238758646,0.97170686790133,1.77239924773835,5,"[""HIC2"",""PRCC"",""ARF6""]"
"GOBP_RRNA_PROCESSING",5.86294648648841e-05,0.0393183848750129,0.557332238758646,0.543886712598141,1.85874080179101,71,"[""WDR18"",""RRP9"",""WDR46"",""DDX56"",""IMP3"",""FTSJ3"",""IMP4"",""PDCD11"",""NSA2"",""ABT1"",""GTF2H5"",""DDX27"",""EXOSC3"",""MRTO4"",""NOL10"",""POP7"",""MRPL44"",""BUD23"",""EBNA1BP2"",""FBL"",""WBP11""]"
"MANNO_MIDBRAIN_NEUROTYPES_HRN",7.07715895729122e-05,0.0452751264949656,0.538434096309916,-0.851739510503749,-1.81866726523423,15,"[""NREP"",""MAP1B"",""DPYSL3"",""TUBB2B"",""OCIAD2"",""DPYSL2"",""UCHL1"",""CXADR"",""SLC38A1"",""CD24"",""HAUS1""]"
"GSE26495_NAIVE_VS_PD1LOW_CD8_TCELL_UP",7.31378247200439e-05,0.0452751264949656,0.538434096309916,-0.862767838612791,-1.81587354202705,14,"[""NREP"",""IGF1R"",""BEX3"",""MEST"",""LAPTM4B"",""THYN1""]"
"chr19p13",8.26813687600223e-05,0.0492872825997244,0.538434096309916,0.591793540293039,1.90194688850503,51,"[""WDR18"",""MRPL4"",""ATP5F1D"",""LMNB2"",""GTF2F1"",""CLPP"",""SAFB"",""SAFB2"",""TIMM44"",""CCDC124"",""COPE"",""BABAM1"",""GATAD2A"",""CDC37"",""KXD1"",""FARSA"",""HNRNPM"",""TPM4"",""GET3"",""SMARCA4"",""LSM4"",""UQCR11"",""FAM32A"",""MRPL34""]"
"TRAVAGLINI_LUNG_NEUROENDOCRINE_CELL",9.99196703663245e-05,0.0568559825533966,0.538434096309916,-0.921741560153647,-1.76180546809321,9,"[""MAP1B"",""DPYSL3"",""TUBB2B"",""UCHL1"",""AKR1B1""]"
"GOCC_ORGANELLE_MEMBRANE",0.000102443211807922,0.0568559825533966,0.538434096309916,0.335430679091027,1.37956024090874,348,"[""ATAD3B"",""LMNA"",""RAB5C"",""RCC2"",""TRAPPC3"",""LRRC59"",""BNIP3"",""MAP1LC3B"",""CHMP1A"",""MRPL4"",""DNAJC15"",""ATP5F1D"",""RAB14"",""LMNB2"",""CTSD"",""ATP5F1EP2"",""DSP"",""MRPL12"",""RANGAP1"",""RHOC"",""AP1G1"",""RALA"",""NUP85"",""RER1"",""TIMM44"",""RAB10"",""MRPS34"",""MRPL2"",""RNF167"",""RHEB"",""COPE"",""CLTA"",""CALM3"",""NDUFV1"",""GORASP2"",""CORO1C"",""ATP6V1E1"",""PMPCA"",""AUP1"",""MRPS12"",""KXD1"",""MRPS36"",""NUP98"",""DNM1L"",""RAB7A"",""LMAN2"",""KIF5B"",""YME1L1"",""GRB2"",""PSAP"",""PLEKHB2"",""COX5A"",""CISD1"",""NDUFA9"",""TMEM208"",""SERP1"",""VAT1"",""MRPL44"",""SDHB"",""CLINT1"",""NDUFA10"",""TIMM50"",""VCP"",""SAMM50"",""IMMT"",""AURKAIP1"",""MRPL17"",""UQCR11"",""OXA1L"",""CLTC""]"
"DIDO1_TARGET_GENES",0.000112248756361729,0.0602214577880675,0.538434096309916,0.379601439393253,1.50387503964704,219,"[""ATAD3B"",""LRRC59"",""MED19"",""NSUN2"",""FBXO7"",""WDR46"",""UBQLN1"",""ABCF2"",""DLAT"",""BRMS1"",""AP1G1"",""RALA"",""PRPF31"",""NUP85"",""RER1"",""CCDC124"",""MRPS34"",""IDH3B"",""EIF3F"",""CALM3"",""NDUFV1"",""GORASP2"",""NSA2"",""PHF5A"",""TAF11"",""CCDC59"",""ABT1"",""AUP1"",""LMAN2"",""PSMG3"",""FARSA"",""YME1L1"",""LARP4"",""AIMP1"",""EXOSC3"",""SAP30BP"",""NDUFA9"",""TMEM208"",""SERP1"",""PUM3"",""MRPL44"",""FEN1"",""SDHB"",""BUD23"",""SAMM50"",""NCBP2"",""GARS1"",""CLTC"",""SRSF11"",""GLOD4"",""UBAP2L"",""EBNA1BP2"",""ABCF1"",""AAMP"",""TAF13"",""MRPL37"",""UBE2I""]"
"PTEN_DN.V1_UP",0.000123904768387078,0.0643305563609683,0.518848077743792,-0.967793423441327,-1.62822252844094,5,"[""NREP"",""TUBB2B"",""TCF7L1"",""UCHL1""]"
"GSE43863_TH1_VS_LY6C_INT_CXCR5POS_MEMORY_CD4_TCELL_UP",0.000137576583718293,0.0670998519680584,0.518848077743792,0.620601407924941,1.90251361662147,40,"[""WDR18"",""NSUN2"",""RRP9"",""GRWD1"",""LMNB2"",""DDX56"",""ABCF2"",""RBM17"",""GPS1""]"
"SMID_BREAST_CANCER_BASAL_UP",0.000137475109170753,0.0670998519680584,0.518848077743792,-0.652178230455088,-1.76635033847646,57,"[""SFRP1"",""TUBB2B"",""TCF7L1"",""MFAP2"",""UCHL1"",""CSRP2"",""POU5F1"",""CXADR"",""PHGDH"",""YBX3"",""TP53"",""MSH6"",""PSAT1"",""CNN3"",""QKI"",""SSRP1"",""PFN2""]"
"MANNO_MIDBRAIN_NEUROTYPES_HDA",0.000142045400592976,0.0672417859571748,0.518848077743792,-0.904557172418872,-1.77083483532522,10,"[""NREP"",""MAP1B"",""DPYSL3"",""TUBB2B"",""TUBA1A"",""UCHL1"",""CXADR""]"
"GOBP_MULTICELLULAR_ORGANISMAL_PROCESS",0.000162854845440573,0.0748899639247436,0.366353035551031,-0.455731724448367,-1.45128793515031,389,"[""SFRP1"",""NREP"",""MAP1B"",""VCAN"",""DPYSL3"",""TUBB2B"",""PODXL"",""TUBA1A"",""HSPB1"",""OCIAD2"",""DPYSL2"",""IGF1R"",""MFAP2"",""UCHL1"",""FGFR1"",""AKR1B1"",""PTBP2"",""ID3"",""POU5F1"",""SKIL"",""MARCKS"",""POLR3G"",""CXADR"",""PHGDH"",""MAD2L2"",""YBX3"",""JMJD1C"",""SLC39A10"",""TP53"",""LAPTM4B"",""VCL"",""RBPMS2"",""ELOVL6"",""PTEN"",""APRT"",""GNL3"",""LRRC8A"",""ENAH"",""DPPA4"",""PPT1"",""DNMT3A"",""SLC38A2"",""XRCC6"",""MSH6"",""SPTBN1"",""RTN4"",""SLC38A1"",""TBL1XR1"",""UBB"",""YWHAQ"",""IDH1"",""RBBP4"",""CSDE1"",""CALM2"",""GLG1"",""DDX5"",""MSH2"",""CD24"",""TOP2B"",""RSL1D1"",""PLS3"",""CCNI"",""TPM3"",""CTSC"",""BPTF"",""TRIM71"",""AKAP12"",""QKI"",""PRDX3"",""GPX1"",""CTNNB1"",""RAP2B"",""JARID2"",""RPL10"",""PFN2"",""TMSB4X"",""ADAM10"",""MDK"",""ZMYND8"",""SRI"",""ALDOA"",""ACTG1"",""MTF2"",""NUP155"",""PRDX1"",""PPIB"",""RO60"",""DHX36"",""CASP3"",""CCNG1"",""RAC1"",""TIA1"",""HSD17B4"",""CACYBP"",""OCIAD1"",""SLC2A3"",""NR6A1"",""ATP5F1B"",""BIRC5"",""NDUFS4"",""CTTN"",""GAPDH"",""DNMT1"",""HNRNPD"",""DHX33"",""BCAP31"",""CNPY2"",""CFL1"",""CCNB1"",""AGO2"",""HIF1A"",""LTA4H"",""HMGB3"",""ADNP"",""MAPK6"",""SEMA6A"",""SLC16A1"",""CENPU"",""DGUOK"",""TMEM14C"",""CTPS1"",""CSTB"",""PTGES3"",""ATP5PF"",""LIN28A""]"
"GOBP_REGULATION_OF_NEURON_DIFFERENTIATION",0.000173253586333075,0.0774587908897458,0.518848077743792,-0.916292999625472,-1.75139115659121,9,"[""SFRP1"",""NREP"",""MAP1B"",""FGFR1""]"
"VERHAAK_AML_WITH_NPM1_MUTATED_DN",0.000205484006176301,0.0893855426866911,0.518848077743792,-0.900091729937869,-1.76209292122447,10,"[""HSPB1"",""DPYSL2"",""FGFR1"",""SNRPN"",""AK4"",""MEST"",""SPTBN1"",""SLC38A1""]"
"GAO_LARGE_INTESTINE_ADULT_CJ_IMMUNE_CELLS",0.000243783520234032,0.091451326135017,0.378767838473548,-0.904496405713702,-1.72884329224715,9,"[""SFRP1"",""MAP1B"",""VCAN"",""DPYSL3"",""FGFR1"",""PHGDH""]"
"GSE25123_WT_VS_PPARG_KO_MACROPHAGE_UP",0.000230115550880192,0.091451326135017,0.392535737171599,-0.925787196137993,-1.72573642677153,8,"[""IFITM2"",""SKIL"",""MARCKS"",""CNN2"",""SMS""]"
"DURAND_STROMA_S_UP",0.000233586385250688,0.091451326135017,0.392535737171599,-0.94058518288786,-1.70138361966999,7,"[""DPYSL3"",""PODXL"",""TCF7L1"",""MARCKS"",""MEST"",""RBPMS2""]"
"GOBP_RESPONSE_TO_CYTOKINE",0.000221683067108391,0.091451326135017,0.344793025281827,-0.605685837449332,-1.6949598243262,73,"[""SFRP1"",""DPYSL3"",""TUBA1A"",""IFITM2"",""SKIL"",""YBX3"",""TP53"",""IFITM3"",""TUBA1B"",""CTBP2"",""SRSF7"",""CD24"",""AKAP12"",""JARID2"",""TMSB4X"",""ADAM10"",""ACTG1"",""MTF2"",""RO60"",""CASP3"",""CACYBP"",""ATP5F1B"",""GAPDH""]"
"DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_VASCULAR_SMOOTH_MUSCLE_CELLS",0.000242160067804819,0.091451326135017,0.392535737171599,-0.963671840525124,-1.62128834807305,5,"""MAP1B"""
"GOBP_SYSTEM_DEVELOPMENT",0.000244324760721077,0.091451326135017,0.304087582387208,-0.499418806184126,-1.55120390783562,221,"[""SFRP1"",""NREP"",""MAP1B"",""DPYSL3"",""TUBB2B"",""PODXL"",""TUBA1A"",""HSPB1"",""DPYSL2"",""IGF1R"",""MFAP2"",""UCHL1"",""FGFR1"",""AKR1B1"",""PTBP2"",""ID3"",""SKIL"",""MARCKS"",""CXADR"",""PHGDH"",""MAD2L2"",""YBX3"",""TP53"",""VCL"",""RBPMS2"",""PTEN"",""ENAH"",""DPPA4"",""PPT1"",""DNMT3A"",""SLC38A2"",""MSH6"",""SPTBN1"",""RTN4"",""UBB"",""YWHAQ"",""IDH1"",""RBBP4"",""CSDE1"",""CALM2"",""GLG1"",""MSH2"",""CD24"",""TOP2B"",""PLS3"",""CTSC"",""BPTF"",""TRIM71"",""QKI"",""GPX1"",""CTNNB1"",""JARID2"",""ADAM10"",""MDK"",""ZMYND8"",""SRI"",""ACTG1"",""PRDX1"",""PPIB"",""RO60"",""DHX36"",""CASP3"",""CCNG1"",""RAC1"",""HSD17B4"",""CACYBP"",""ATP5F1B"",""NDUFS4"",""CTTN"",""DNMT1"",""HNRNPD"",""CFL1"",""AGO2"",""HIF1A"",""LTA4H"",""ADNP"",""MAPK6"",""SEMA6A"",""DGUOK"",""PTGES3"",""ATP5PF"",""LIN28A""]"
"JAATINEN_HEMATOPOIETIC_STEM_CELL_UP",0.000253681911070397,0.0927956899699553,0.344793025281827,-0.7498563473633,-1.81130154113043,28,"[""NREP"",""DPYSL3"",""HSPB1"",""QSER1"",""MEST"",""SLC39A10"",""LAPTM4B"",""CBX5"",""DPPA4""]"
"GOBP_ANATOMICAL_STRUCTURE_DEVELOPMENT",0.000277577876015215,0.0992803536547754,0.280200100724018,-0.460037461119801,-1.45702908406689,330,"[""SFRP1"",""NREP"",""MAP1B"",""DPYSL3"",""TUBB2B"",""PODXL"",""TUBA1A"",""HSPB1"",""DPYSL2"",""IGF1R"",""MFAP2"",""UCHL1"",""FGFR1"",""AKR1B1"",""CSRP2"",""PTBP2"",""ID3"",""POU5F1"",""SKIL"",""MARCKS"",""CXADR"",""PHGDH"",""MAD2L2"",""YBX3"",""MEST"",""TP53"",""VCL"",""CNN2"",""RBPMS2"",""UQCC2"",""PTEN"",""APRT"",""LIN7C"",""LRRC8A"",""ENAH"",""DPPA4"",""PPT1"",""PRPF40A"",""DNMT3A"",""SLC38A2"",""XRCC6"",""MSH6"",""SPTBN1"",""RTN4"",""TBL1XR1"",""UBB"",""YWHAQ"",""MYL12B"",""IDH1"",""RBBP4"",""CSDE1"",""CALM2"",""GLG1"",""DDX5"",""MSH2"",""CD24"",""TOP2B"",""PLS3"",""CTSC"",""BPTF"",""TRIM71"",""CNN3"",""QKI"",""PRDX3"",""GPX1"",""CTNNB1"",""JARID2"",""RPL10"",""ADAM10"",""MDK"",""ZMYND8"",""SRI"",""ALDOA"",""ACTG1"",""MTF2"",""SSBP1"",""PRDX1"",""PPIB"",""RO60"",""DHX36"",""CASP3"",""CCNG1"",""RAC1"",""HSD17B4"",""CACYBP"",""ATP5F1B"",""NDUFS4"",""CTTN"",""DNMT1"",""HNRNPD"",""CFL1"",""PHIP"",""CCNB1"",""AGO2"",""HIF1A"",""LTA4H"",""HMGB3"",""ADNP"",""MAPK6"",""SEMA6A"",""CENPU"",""DGUOK"",""TMEM14C"",""FXR1"",""PTGES3"",""ATP5PF"",""LIN28A""]"
"HP_GASTROPARESIS",0.000339679682059818,0.118850967016364,0.3266384651296,-0.950573126318067,-1.66154908646539,6,"[""PODXL"",""UCHL1"",""SNRPN""]"
"MODULE_47",0.000354686487986923,0.120170582919114,0.304087582387208,-0.848833616960423,-1.78654608764725,14,"[""MAP1B"",""VCAN"",""DPYSL3"",""MFAP2"",""FGFR1"",""ID3"",""MARCKS"",""CNN2""]"
"FAN_EMBRYONIC_CTX_BRAIN_NAIVE_LIKE_T_CELL",0.000358383844679558,0.120170582919114,0.304087582387208,-0.858415095677217,-1.77797075751692,13,"[""OCIAD2"",""ID3"",""CNN2"",""ABRACL"",""APRT""]"
"WGTTNNNNNAAA_UNKNOWN",0.000387348399850403,0.12723209174678,0.270189170007159,-0.68698894796753,-1.77328136722942,41,"[""NREP"",""MAP1B"",""VCAN"",""IGF1R"",""FGFR1"",""JMJD1C"",""JADE1"",""TBL1XR1"",""HNRNPR"",""PPP2R5C"",""SRSF7"",""GPX1"",""JARID2"",""ZMYND8""]"
"TCTAGAG_MIR517",0.000424599602574772,0.136678612068819,0.291412482594883,-0.947576776556706,-1.65631163332172,6,"[""HMGN3"",""SLC39A10""]"
"GSE2128_C57BL6_VS_NOD_THYMOCYTE_DN",0.000558222619180529,0.137573838588805,0.3266384651296,0.821668477535413,1.92488165784324,13,"[""HIC2"",""PRCC"",""PAK2"",""SAFB"",""ITSN1"",""GORASP2"",""PRPF8""]"
"SWEET_LUNG_CANCER_KRAS_DN",0.000548855561983594,0.137573838588805,0.238745530143454,-0.792489576576331,-1.77582203000861,19,"[""TUBA1A"",""MFAP2"",""ID3"",""MARCKS"",""VCL"",""IFITM3"",""ENAH"",""HNRNPA1"",""SPTBN1"",""ANKRD10"",""PSIP1"",""AKAP12"",""QKI"",""PPP1CB""]"
"HU_FETAL_RETINA_FIBROBLAST",0.000544084821428571,0.137573838588805,0.232460060486176,-0.725031948855147,-1.77440940780898,30,"[""VCAN"",""IFITM2"",""TCF7L1"",""MFAP2"",""FGFR1"",""ID3"",""MEST"",""IFITM3"",""EML4"",""PLS3"",""CTSC"",""CNN3"",""LAPTM4A"",""MDK"",""HSP90B1"",""SLC2A3""]"
"AIZARANI_LIVER_C29_MVECS_2",0.000444815123714206,0.137573838588805,0.256999698136606,-0.720509870962303,-1.77258194784142,31,"[""DPYSL3"",""TUBA1A"",""HSPB1"",""DPYSL2"",""IFITM2"",""TCF7L1"",""ID3"",""YBX3"",""JMJD1C"",""IFITM3"",""OAZ2"",""SPTBN1"",""MIDN""]"
"MODULE_137",0.000627155848228285,0.137573838588805,0.223897810590869,-0.797673816294882,-1.76842803457467,18,"[""SFRP1"",""VCAN"",""DPYSL3"",""UCHL1"",""FGFR1"",""CSRP2""]"
"MODULE_100",0.000585999128514117,0.137573838588805,0.232460060486176,-0.806798871494596,-1.76792739032053,17,"[""SFRP1"",""VCAN"",""DPYSL3"",""UCHL1"",""FGFR1"",""CSRP2""]"
"MODULE_66",0.000585999128514117,0.137573838588805,0.232460060486176,-0.806798871494596,-1.76792739032053,17,"[""SFRP1"",""VCAN"",""DPYSL3"",""UCHL1"",""FGFR1"",""CSRP2""]"
"E4BP4_01",0.000667527034844911,0.137573838588805,0.21621645434529,-0.787106449008613,-1.76375944040788,19,"[""NREP"",""TUBA1A"",""UCHL1"",""JMJD1C"",""ELOVL6"",""H3-3A"",""CALM2"",""DDX5""]"
"DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_IMMATURE_NEURONS",0.00064978217529351,0.137573838588805,0.218688459716617,-0.778211936302879,-1.75973326861416,20,"[""MAP1B"",""DPYSL3"",""TUBB2B"",""TUBA1A"",""DPYSL2"",""UCHL1"",""MARCKS""]"
"WONG_ADULT_TISSUE_STEM_MODULE",0.000669487058957594,0.137573838588805,0.211513793549935,-0.738485428424892,-1.75837359969334,26,"[""SFRP1"",""NREP"",""PHC1"",""MARCKS"",""MGST1"",""CNN2"",""IFITM3"",""ELOVL6"",""LRRC8A"",""ENAH"",""PLS3"",""CNN3"",""PFN2""]"
