"x"
"ENSG00000231302"
"ENSG00000250384"
"ENSG00000234518"
"ENSG00000260031"
"ENSG00000214727"
"ENSG00000233229"
"ENSG00000226781"
"ENSG00000290928"
"ENSG00000230593"
"ENSG00000237668"
"ENSG00000278920"
"ENSG00000224032"
"ENSG00000225739"
"ENSG00000233225"
"ENSG00000289100"
"ENSG00000149531"
"ENSG00000251118"
"ENSG00000214908"
"ENSG00000205955"
"ENSG00000223505"
"ENSG00000224061"
"ENSG00000249838"
"ENSG00000227813"
"ENSG00000267319"
"ENSG00000241556"
"ENSG00000188460"
"ENSG00000285605"
"ENSG00000213455"
"ENSG00000219758"
"ENSG00000240058"
"ENSG00000250122"
"ENSG00000213089"
"ENSG00000214027"
"ENSG00000236015"
"ENSG00000242814"
"ENSG00000242198"
"ENSG00000236459"
"ENSG00000236698"
"ENSG00000288966"
"ENSG00000229349"
"ENSG00000256968"
"ENSG00000184188"
"ENSG00000271396"
"ENSG00000237784"
"ENSG00000266227"
"ENSG00000235095"
"ENSG00000213786"
"ENSG00000232848"
"ENSG00000279080"
"ENSG00000265010"
"ENSG00000287552"
"ENSG00000206228"
"ENSG00000228247"
"ENSG00000227376"
"ENSG00000218502"
"ENSG00000240132"
"ENSG00000234513"
"ENSG00000225496"
"ENSG00000206582"
"ENSG00000284744"
"ENSG00000242849"
"ENSG00000241932"
"ENSG00000231017"
"ENSG00000227747"
"ENSG00000224161"
"ENSG00000218175"
"ENSG00000213830"
"ENSG00000242640"
"ENSG00000257885"
"ENSG00000256211"
"ENSG00000226427"
"ENSG00000215482"
"ENSG00000266648"
"ENSG00000263017"
"ENSG00000257195"
"ENSG00000276250"
"ENSG00000286288"
"ENSG00000255547"
"ENSG00000255014"
"ENSG00000279332"
"ENSG00000227001"
"ENSG00000231434"
"ENSG00000229097"
"ENSG00000219986"
"ENSG00000232946"
"ENSG00000229119"
"ENSG00000213194"
"ENSG00000176343"
"ENSG00000228364"
"ENSG00000222604"
"ENSG00000229399"
"ENSG00000204183"
"ENSG00000269907"
"ENSG00000154608"
"ENSG00000256293"
"ENSG00000228532"
"ENSG00000210144"
"ENSG00000218582"
"ENSG00000233347"
"ENSG00000259545"
"ENSG00000267741"
"ENSG00000230306"
"ENSG00000214657"
"ENSG00000239345"
"ENSG00000213122"
"ENSG00000291178"
"ENSG00000178458"
"ENSG00000226549"
"ENSG00000266933"
"ENSG00000213018"
"ENSG00000228002"
"ENSG00000220937"
"ENSG00000255198"
"ENSG00000219375"
"ENSG00000219391"
"ENSG00000230777"
"ENSG00000271525"
"ENSG00000235238"
"ENSG00000232260"
"ENSG00000233243"
"ENSG00000237888"
"ENSG00000226564"
"ENSG00000289287"
"ENSG00000248795"
"ENSG00000213197"
"ENSG00000237294"
"ENSG00000218574"
"ENSG00000254112"
"ENSG00000214853"
"ENSG00000272888"
"ENSG00000290523"
"ENSG00000264179"
"ENSG00000218029"
"ENSG00000144158"
"ENSG00000233045"
"ENSG00000256356"
"ENSG00000230993"
"ENSG00000293550"
"ENSG00000224875"
"ENSG00000234491"
"ENSG00000245910"
"ENSG00000276213"
"ENSG00000180189"
"ENSG00000225026"
"ENSG00000238110"
"ENSG00000239413"
"ENSG00000232757"
"ENSG00000213362"
"ENSG00000234287"
"ENSG00000224887"
"ENSG00000182965"
"ENSG00000287858"
"ENSG00000253915"
"ENSG00000228366"
"ENSG00000225536"
"ENSG00000273472"
"ENSG00000231300"
"ENSG00000236003"
"ENSG00000290863"
"ENSG00000288068"
"ENSG00000223599"
"ENSG00000227203"
"ENSG00000180015"
"ENSG00000232142"
"ENSG00000232467"
"ENSG00000218748"
"ENSG00000259686"
"ENSG00000266371"
"ENSG00000259045"
"ENSG00000258645"
"ENSG00000248206"
"ENSG00000276791"
"ENSG00000177173"
"ENSG00000236762"
"ENSG00000213128"
"ENSG00000215105"
"ENSG00000264546"
"ENSG00000227123"
"ENSG00000255397"
"ENSG00000227638"
"ENSG00000213704"
"ENSG00000220884"
"ENSG00000232060"
"ENSG00000262141"
"ENSG00000119660"
"ENSG00000183239"
"ENSG00000240490"
"ENSG00000214810"
"ENSG00000232054"
"ENSG00000266897"
"ENSG00000290921"
"ENSG00000184612"
"ENSG00000289054"
"ENSG00000228979"
"ENSG00000224427"
"ENSG00000273654"
"ENSG00000183055"
"ENSG00000289265"
"ENSG00000225339"
"ENSG00000231120"
"ENSG00000279217"
"ENSG00000185607"
"ENSG00000258648"
"ENSG00000270503"
"ENSG00000220660"
"ENSG00000225402"
"ENSG00000265293"
"ENSG00000250762"
"ENSG00000214204"
"ENSG00000225125"
"ENSG00000214593"
"ENSG00000236060"
"ENSG00000237264"
"ENSG00000293106"
"ENSG00000269038"
"ENSG00000267666"
"ENSG00000178631"
"ENSG00000224059"
"ENSG00000289187"
"ENSG00000293390"
"ENSG00000288822"
"ENSG00000235137"
"ENSG00000259078"
"ENSG00000255063"
"ENSG00000243609"
"ENSG00000196390"
"ENSG00000261620"
"ENSG00000224861"
"ENSG00000258903"
"ENSG00000256464"
"ENSG00000289285"
"ENSG00000253651"
"ENSG00000249026"
"ENSG00000293274"
"ENSG00000266296"
"ENSG00000261278"
"ENSG00000270506"
"ENSG00000223878"
"ENSG00000254884"
"ENSG00000229785"
"ENSG00000230823"
"ENSG00000241162"
"ENSG00000240036"
"ENSG00000213959"
"ENSG00000293323"
"ENSG00000186312"
"ENSG00000236281"
"ENSG00000253228"
"ENSG00000213560"
"ENSG00000225918"
"ENSG00000230280"
"ENSG00000256742"
"ENSG00000288044"
"ENSG00000243280"
"ENSG00000248444"
"ENSG00000243167"
"ENSG00000234648"
"ENSG00000216938"
"ENSG00000233189"
"ENSG00000245662"
"ENSG00000220157"
"ENSG00000225513"
"ENSG00000223559"
"ENSG00000230037"
"ENSG00000249210"
"ENSG00000289369"
"ENSG00000240634"
"ENSG00000258373"
"ENSG00000215284"
"ENSG00000263846"
"ENSG00000215006"
"ENSG00000260326"
"ENSG00000261392"
"ENSG00000259756"
"ENSG00000258033"
"ENSG00000214975"
"ENSG00000213461"
"ENSG00000214322"
"ENSG00000257179"
"ENSG00000242960"
"ENSG00000226301"
"ENSG00000228398"
"ENSG00000214560"
"ENSG00000237458"
"ENSG00000227383"
"ENSG00000184844"
"ENSG00000289166"
"ENSG00000249031"
"ENSG00000210196"
"ENSG00000260912"
"ENSG00000244743"
"ENSG00000249129"
"ENSG00000223864"
"ENSG00000213540"
"ENSG00000224194"
"ENSG00000213650"
"ENSG00000231799"
"ENSG00000256646"
"ENSG00000261553"
"ENSG00000253605"
"ENSG00000232545"
"ENSG00000291131"
"ENSG00000239719"
"ENSG00000289250"
"ENSG00000236773"
"ENSG00000242411"
"ENSG00000251461"
"ENSG00000266340"
"ENSG00000264290"
"ENSG00000233278"
"ENSG00000243744"
"ENSG00000224543"
"ENSG00000261813"
"ENSG00000267178"
"ENSG00000233170"
"ENSG00000279557"
"ENSG00000214009"
"ENSG00000225558"
"ENSG00000232228"
"ENSG00000258846"
"ENSG00000256006"
"ENSG00000227288"
"ENSG00000226142"
"ENSG00000279175"
"ENSG00000266490"
"ENSG00000229282"
"ENSG00000233514"
"ENSG00000234044"
"ENSG00000230896"
"ENSG00000213344"
"ENSG00000243256"
"ENSG00000268222"
"ENSG00000226038"
"ENSG00000259585"
"ENSG00000259259"
"ENSG00000289208"
"ENSG00000258788"
"ENSG00000256103"
"ENSG00000237268"
"ENSG00000285649"
"ENSG00000237828"
"ENSG00000257043"
"ENSG00000237758"
"ENSG00000293252"
"ENSG00000242163"
"ENSG00000251235"
"ENSG00000260773"
"ENSG00000225355"
"ENSG00000213839"
"ENSG00000258711"
"ENSG00000253869"
"ENSG00000197582"
"ENSG00000232369"
"ENSG00000286808"
"ENSG00000277290"
"ENSG00000237170"
"ENSG00000238285"
"ENSG00000241255"
"ENSG00000245248"
"ENSG00000235043"
"ENSG00000241103"
"ENSG00000268105"
"ENSG00000228938"
"ENSG00000288759"
"ENSG00000236533"
"ENSG00000178082"
"ENSG00000177803"
"ENSG00000270871"
"ENSG00000259179"
"ENSG00000266179"
"ENSG00000286268"
"ENSG00000255883"
"ENSG00000240048"
"ENSG00000179460"
"ENSG00000108958"
"ENSG00000213484"
"ENSG00000231884"
"ENSG00000234801"
"ENSG00000217241"
"ENSG00000260796"
"ENSG00000213885"
"ENSG00000203414"
"ENSG00000258805"
"ENSG00000231546"
"ENSG00000236852"
"ENSG00000220343"
"ENSG00000215198"
"ENSG00000234017"
"ENSG00000244076"
"ENSG00000229595"
"ENSG00000229204"
"ENSG00000218418"
"ENSG00000266237"
"ENSG00000280571"
"ENSG00000242088"
"ENSG00000255329"
"ENSG00000242314"
"ENSG00000272316"
"ENSG00000289194"
"ENSG00000230783"
"ENSG00000258304"
"ENSG00000266538"
"ENSG00000226986"
"ENSG00000214973"
"ENSG00000279483"
"ENSG00000264475"
"ENSG00000220614"
"ENSG00000224906"
"ENSG00000290414"
"ENSG00000227096"
"ENSG00000237810"
"ENSG00000255992"
"ENSG00000230039"
"ENSG00000226085"
"ENSG00000225695"
"ENSG00000275029"
"ENSG00000219532"
"ENSG00000244313"
"ENSG00000289942"
"ENSG00000237529"
"ENSG00000219487"
"ENSG00000285665"
"ENSG00000254297"
"ENSG00000214223"
"ENSG00000287268"
"ENSG00000227887"
"ENSG00000282870"
"ENSG00000212994"
"ENSG00000243225"
"ENSG00000282989"
"ENSG00000217643"
"ENSG00000231942"
"ENSG00000215840"
"ENSG00000282995"
"ENSG00000232454"
"ENSG00000270385"
"ENSG00000213236"
"ENSG00000226268"
"ENSG00000244464"
"ENSG00000243352"
"ENSG00000272779"
"ENSG00000254481"
"ENSG00000179101"
"ENSG00000263648"
"ENSG00000188459"
"ENSG00000213790"
"ENSG00000226339"
"ENSG00000214812"
"ENSG00000237307"
"ENSG00000214144"
"ENSG00000226247"
"ENSG00000258925"
"ENSG00000282772"
"ENSG00000243014"
"ENSG00000236456"
"ENSG00000234782"
"ENSG00000235036"
"ENSG00000231305"
"ENSG00000224594"
"ENSG00000243538"
"ENSG00000230832"
"ENSG00000188185"
"ENSG00000213579"
"ENSG00000213711"
"ENSG00000215283"
"ENSG00000266984"
"ENSG00000214773"
"ENSG00000215349"
"ENSG00000229932"
"ENSG00000265091"
"ENSG00000241651"
"ENSG00000215319"
"ENSG00000289447"
"ENSG00000237065"
"ENSG00000229217"
"ENSG00000231564"
"ENSG00000249176"
"ENSG00000214460"
"ENSG00000223849"
"ENSG00000211459"
"ENSG00000228196"
"ENSG00000242970"
"ENSG00000235371"
"ENSG00000229704"
"ENSG00000199732"
"ENSG00000238150"
"ENSG00000215467"
"ENSG00000224291"
"ENSG00000256745"
"ENSG00000288012"
"ENSG00000266794"
"ENSG00000259093"
"ENSG00000259531"
"ENSG00000240622"
"ENSG00000258646"
"ENSG00000249936"
"ENSG00000251234"
"ENSG00000232273"
"ENSG00000224936"
"ENSG00000261208"
"ENSG00000245482"
"ENSG00000291075"
"ENSG00000233830"
"ENSG00000213036"
"ENSG00000226745"
"ENSG00000273345"
"ENSG00000226352"
"ENSG00000231167"
"ENSG00000240489"
"ENSG00000228657"
"ENSG00000207173"
"ENSG00000235656"
"ENSG00000249014"
"ENSG00000258981"
"ENSG00000239351"
"ENSG00000250896"
"ENSG00000271198"
"ENSG00000226040"
"ENSG00000263781"
"ENSG00000232496"
"ENSG00000266501"
"ENSG00000234589"
"ENSG00000251062"
"ENSG00000277914"
"ENSG00000268746"
"ENSG00000279865"
"ENSG00000228506"
"ENSG00000214018"
"ENSG00000271707"
"ENSG00000236285"
"ENSG00000233577"
"ENSG00000286129"
"ENSG00000267742"
"ENSG00000256737"
"ENSG00000263829"
"ENSG00000241286"
"ENSG00000225416"
"ENSG00000290823"
"ENSG00000270987"
"ENSG00000242068"
"ENSG00000215414"
"ENSG00000289459"
"ENSG00000232568"
"ENSG00000254873"
"ENSG00000225053"
"ENSG00000213050"
"ENSG00000227118"
"ENSG00000290018"
"ENSG00000213467"
"ENSG00000243664"
"ENSG00000177197"
"ENSG00000234998"
"ENSG00000240914"
"ENSG00000264971"
"ENSG00000264350"
"ENSG00000215381"
"ENSG00000224555"
"ENSG00000234663"
"ENSG00000231409"
"ENSG00000293150"
"ENSG00000272010"
"ENSG00000178556"
"ENSG00000259100"
"ENSG00000238249"
"ENSG00000289574"
"ENSG00000230551"
"ENSG00000249209"
"ENSG00000213592"
"ENSG00000255237"
"ENSG00000273362"
"ENSG00000262953"
"ENSG00000259843"
"ENSG00000277112"
"ENSG00000256603"
"ENSG00000253954"
"ENSG00000237285"
"ENSG00000227397"
"ENSG00000257956"
"ENSG00000213026"
"ENSG00000224981"
"ENSG00000268461"
"ENSG00000240459"
"ENSG00000237757"
"ENSG00000242307"
"ENSG00000283047"
"ENSG00000287104"
"ENSG00000217027"
"ENSG00000262619"
"ENSG00000287207"
"ENSG00000231878"
"ENSG00000213237"
"ENSG00000260352"
"ENSG00000259750"
"ENSG00000254170"
"ENSG00000267336"
"ENSG00000266575"
"ENSG00000180385"
"ENSG00000225486"
"ENSG00000180581"
"ENSG00000239210"
"ENSG00000254449"
"ENSG00000214881"
"ENSG00000234108"
"ENSG00000260017"
"ENSG00000249780"
"ENSG00000226098"
"ENSG00000244717"
"ENSG00000235411"
"ENSG00000215086"
"ENSG00000289924"
"ENSG00000213104"
"ENSG00000291224"
"ENSG00000258769"
"ENSG00000239809"
"ENSG00000239256"
"ENSG00000204121"
"ENSG00000283913"
"ENSG00000235082"
"ENSG00000219329"
"ENSG00000200502"
"ENSG00000213857"
"ENSG00000291120"
"ENSG00000105988"
"ENSG00000224331"
"ENSG00000248640"
"ENSG00000231362"
"ENSG00000290835"
"ENSG00000254780"
"ENSG00000203416"
"ENSG00000266282"
"ENSG00000235912"
"ENSG00000213174"
"ENSG00000226723"
"ENSG00000230807"
"ENSG00000250862"
"ENSG00000230146"
"ENSG00000254244"
"ENSG00000267092"
"ENSG00000269378"
"ENSG00000230865"
"ENSG00000217835"
"ENSG00000263179"
"ENSG00000214380"
"ENSG00000241723"
"ENSG00000255074"
"ENSG00000288845"
"ENSG00000249617"
"ENSG00000248415"
"ENSG00000228335"
"ENSG00000260668"
"ENSG00000233133"
"ENSG00000233990"
"ENSG00000288908"
"ENSG00000213772"
"ENSG00000235424"
"ENSG00000261395"
"ENSG00000273398"
"ENSG00000232823"
"ENSG00000266944"
"ENSG00000214178"
"ENSG00000233859"
"ENSG00000232188"
"ENSG00000225099"
"ENSG00000257666"
"ENSG00000240869"
"ENSG00000279879"
"ENSG00000227968"
"ENSG00000242992"
"ENSG00000224550"
"ENSG00000213216"
"ENSG00000226396"
"ENSG00000236493"
"ENSG00000291215"
"ENSG00000188985"
"ENSG00000244245"
"ENSG00000236695"
"ENSG00000290047"
"ENSG00000255213"
"ENSG00000229814"
"ENSG00000282317"
"ENSG00000229072"
"ENSG00000266920"
"ENSG00000223873"
"ENSG00000225071"
"ENSG00000210140"
"ENSG00000258500"
"ENSG00000237493"
"ENSG00000226976"
"ENSG00000235115"
"ENSG00000215210"
"ENSG00000291203"
"ENSG00000253772"
"ENSG00000253348"
"ENSG00000293192"
"ENSG00000256028"
"ENSG00000242206"
"ENSG00000234645"
"ENSG00000172974"
"ENSG00000235677"
"ENSG00000226059"
"ENSG00000229066"
"ENSG00000293234"
"ENSG00000274514"
"ENSG00000249353"
"ENSG00000230803"
"ENSG00000240571"
"ENSG00000286456"
"ENSG00000223575"
"ENSG00000215326"
"ENSG00000257831"
"ENSG00000225165"
"ENSG00000237842"
"ENSG00000238173"
"ENSG00000234332"
"ENSG00000213352"
"ENSG00000259943"
"ENSG00000214297"
"ENSG00000238085"
"ENSG00000264655"
"ENSG00000255224"
"ENSG00000180867"
"ENSG00000239883"
"ENSG00000227002"
"ENSG00000214286"
"ENSG00000215548"
"ENSG00000288799"
"ENSG00000233467"
"ENSG00000231822"
"ENSG00000239917"
"ENSG00000278673"
"ENSG00000293278"
"ENSG00000241464"
"ENSG00000293594"
"ENSG00000248569"
"ENSG00000290394"
"ENSG00000293571"
"ENSG00000261007"
"ENSG00000250299"
"ENSG00000261123"
"ENSG00000215199"
"ENSG00000234819"
"ENSG00000291078"
"ENSG00000259738"
"ENSG00000259137"
"ENSG00000266910"
"ENSG00000286366"
"ENSG00000253204"
"ENSG00000234192"
"ENSG00000225057"
"ENSG00000230929"
"ENSG00000242634"
"ENSG00000258445"
"ENSG00000257891"
"ENSG00000234709"
"ENSG00000265008"
"ENSG00000224908"
"ENSG00000224476"
"ENSG00000237729"
"ENSG00000202402"
"ENSG00000227621"
"ENSG00000239528"
"ENSG00000268081"
"ENSG00000224094"
"ENSG00000287778"
"ENSG00000204652"
"ENSG00000243388"
"ENSG00000279231"
"ENSG00000237039"
"ENSG00000235554"
"ENSG00000197258"
"ENSG00000236848"
"ENSG00000244585"
"ENSG00000225356"
"ENSG00000250920"
"ENSG00000259856"
"ENSG00000276131"
"ENSG00000288994"
"ENSG00000258477"
"ENSG00000257576"
"ENSG00000236993"
"ENSG00000266184"
"ENSG00000248578"
"ENSG00000218980"
"ENSG00000242262"
"ENSG00000185641"
"ENSG00000291184"
"ENSG00000267340"
"ENSG00000265496"
"ENSG00000293198"
"ENSG00000248966"
"ENSG00000073905"
"ENSG00000249485"
"ENSG00000229473"
"ENSG00000227845"
"ENSG00000266117"
"ENSG00000234356"
"ENSG00000237882"
"ENSG00000262420"
"ENSG00000230953"
"ENSG00000169253"
"ENSG00000231414"
"ENSG00000244604"
"ENSG00000219928"
"ENSG00000272356"
"ENSG00000289380"
"ENSG00000227969"
"ENSG00000236862"
"ENSG00000258682"
"ENSG00000210100"
"ENSG00000213875"
"ENSG00000213872"
"ENSG00000289569"
"ENSG00000287825"
"ENSG00000272994"
"ENSG00000286599"
"ENSG00000218347"
"ENSG00000236764"
"ENSG00000271180"
"ENSG00000245970"
"ENSG00000261898"
"ENSG00000282978"
"ENSG00000132204"
"ENSG00000231770"
"ENSG00000281955"
"ENSG00000225492"
"ENSG00000249264"
"ENSG00000285602"
"ENSG00000272807"
"ENSG00000229336"
"ENSG00000229652"
"ENSG00000268093"
"ENSG00000224159"
"ENSG00000241030"
"ENSG00000273199"
"ENSG00000234072"
"ENSG00000248180"
"ENSG00000213587"
"ENSG00000213144"
"ENSG00000288637"
"ENSG00000255642"
"ENSG00000223984"
"ENSG00000268884"
"ENSG00000213244"
"ENSG00000259917"
"ENSG00000226881"
"ENSG00000214269"
"ENSG00000215900"
"ENSG00000290734"
"ENSG00000226701"
"ENSG00000231245"
"ENSG00000288862"
"ENSG00000259121"
"ENSG00000219507"
"ENSG00000218902"
"ENSG00000267606"
"ENSG00000223402"
"ENSG00000228360"
"ENSG00000210117"
"ENSG00000214035"
"ENSG00000263847"
"ENSG00000228118"
"ENSG00000234004"
"ENSG00000285130"
"ENSG00000232702"
"ENSG00000213539"
"ENSG00000229820"
"ENSG00000229831"
"ENSG00000210194"
"ENSG00000274481"
"ENSG00000232362"
"ENSG00000285712"
"ENSG00000258895"
"ENSG00000230956"
"ENSG00000293174"
"ENSG00000234268"
"ENSG00000287853"
"ENSG00000213707"
"ENSG00000231993"
"ENSG00000250519"
"ENSG00000213574"
"ENSG00000230457"
"ENSG00000262539"
"ENSG00000283390"
"ENSG00000257681"
"ENSG00000265975"
"ENSG00000231684"
"ENSG00000259685"
"ENSG00000219951"
"ENSG00000223828"
"ENSG00000237632"
"ENSG00000288749"
"ENSG00000227398"
"ENSG00000228328"
"ENSG00000228665"
"ENSG00000234558"
"ENSG00000251639"
"ENSG00000272606"
"ENSG00000274265"
"ENSG00000260136"
"ENSG00000225142"
"ENSG00000218180"
"ENSG00000249249"
"ENSG00000280242"
"ENSG00000284428"
"ENSG00000237676"
"ENSG00000284461"
"ENSG00000253584"
"ENSG00000225031"
"ENSG00000243023"
"ENSG00000269940"
"ENSG00000267422"
"ENSG00000254893"
"ENSG00000231747"
"ENSG00000235174"
"ENSG00000224553"
"ENSG00000232387"
"ENSG00000260174"
"ENSG00000250182"
"ENSG00000228612"
"ENSG00000283294"
"ENSG00000258011"
"ENSG00000219993"
"ENSG00000286850"
"ENSG00000227081"
"ENSG00000242908"
"ENSG00000259022"
"ENSG00000272186"
"ENSG00000238251"
"ENSG00000285361"
"ENSG00000224330"
"ENSG00000171483"
"ENSG00000228847"
"ENSG00000231549"
"ENSG00000289891"
"ENSG00000225794"
"ENSG00000226161"
"ENSG00000229037"
"ENSG00000223416"
"ENSG00000228007"
"ENSG00000232916"
"ENSG00000240471"
"ENSG00000283696"
"ENSG00000235698"
"ENSG00000266707"
"ENSG00000223803"
"ENSG00000223460"
"ENSG00000214748"
"ENSG00000276390"
"ENSG00000268412"
"ENSG00000261466"
"ENSG00000186940"
"ENSG00000213569"
"ENSG00000259369"
"ENSG00000218350"
"ENSG00000290397"
"ENSG00000259672"
"ENSG00000288597"
"ENSG00000226608"
"ENSG00000229241"
"ENSG00000251333"
"ENSG00000291099"
"ENSG00000289373"
"ENSG00000279973"
"ENSG00000258435"
"ENSG00000225193"
"ENSG00000277447"
"ENSG00000228499"
"ENSG00000243498"
"ENSG00000244230"
"ENSG00000255703"
"ENSG00000249489"
"ENSG00000269001"
"ENSG00000287811"
"ENSG00000249920"
"ENSG00000124097"
"ENSG00000213683"
"ENSG00000283103"
"ENSG00000233747"
"ENSG00000263189"
"ENSG00000248641"
"ENSG00000233971"
"ENSG00000210112"
"ENSG00000227505"
"ENSG00000284823"
"ENSG00000228107"
"ENSG00000271412"
"ENSG00000223427"
"ENSG00000291258"
"ENSG00000290989"
"ENSG00000236478"
"ENSG00000239899"
"ENSG00000273204"
"ENSG00000278969"
"ENSG00000271118"
"ENSG00000229598"
"ENSG00000226054"
"ENSG00000235363"
"ENSG00000216835"
"ENSG00000215464"
"ENSG00000258053"
"ENSG00000251495"
"ENSG00000225580"
"ENSG00000249072"
"ENSG00000255210"
"ENSG00000289401"
"ENSG00000287921"
"ENSG00000243328"
"ENSG00000154898"
"ENSG00000281333"
"ENSG00000235084"
"ENSG00000228589"
"ENSG00000291067"
"ENSG00000288559"
"ENSG00000287780"
"ENSG00000240919"
"ENSG00000269138"
"ENSG00000268541"
"ENSG00000173867"
"ENSG00000289152"
"ENSG00000217702"
"ENSG00000258384"
"ENSG00000224858"
"ENSG00000228519"
"ENSG00000273979"
"ENSG00000237350"
"ENSG00000226996"
"ENSG00000269950"
"ENSG00000237719"
"ENSG00000278974"
"ENSG00000257074"
"ENSG00000226432"
"ENSG00000259086"
"ENSG00000179967"
"ENSG00000186676"
"ENSG00000246695"
"ENSG00000253677"
"ENSG00000288953"
"ENSG00000239465"
"ENSG00000227586"
"ENSG00000224971"
"ENSG00000200090"
"ENSG00000254885"
"ENSG00000275131"
"ENSG00000232024"
"ENSG00000213673"
"ENSG00000233548"
"ENSG00000265907"
"ENSG00000230450"
"ENSG00000237417"
"ENSG00000270149"
"ENSG00000178654"
"ENSG00000236683"
"ENSG00000218682"
"ENSG00000213430"
"ENSG00000274828"
"ENSG00000270966"
"ENSG00000227946"
"ENSG00000225243"
"ENSG00000235586"
"ENSG00000289164"
"ENSG00000291017"
"ENSG00000251259"
"ENSG00000213178"
"ENSG00000240052"
"ENSG00000225531"
"ENSG00000216676"
"ENSG00000213925"
"ENSG00000251571"
"ENSG00000289843"
"ENSG00000255909"
"ENSG00000201882"
"ENSG00000290073"
"ENSG00000289533"
"ENSG00000269274"
"ENSG00000287879"
"ENSG00000259755"
"ENSG00000235064"
"ENSG00000263466"
"ENSG00000259562"
"ENSG00000273143"
"ENSG00000224669"
"ENSG00000278986"
"ENSG00000249602"
"ENSG00000287009"
"ENSG00000214552"
"ENSG00000227361"
"ENSG00000226899"
"ENSG00000196796"
"ENSG00000271977"
"ENSG00000286242"
"ENSG00000215492"
"ENSG00000289092"
"ENSG00000270781"
"ENSG00000228670"
"ENSG00000289528"
"ENSG00000225770"
"ENSG00000263535"
"ENSG00000230849"
"ENSG00000242880"
"ENSG00000230202"
"ENSG00000185031"
"ENSG00000265735"
"ENSG00000274422"
"ENSG00000242951"
"ENSG00000290995"
"ENSG00000176043"
"ENSG00000261557"
"ENSG00000230773"
"ENSG00000276672"
"ENSG00000229306"
"ENSG00000123965"
"ENSG00000249565"
"ENSG00000260615"
"ENSG00000228061"
"ENSG00000251598"
"ENSG00000230648"
"ENSG00000291015"
"ENSG00000284606"
"ENSG00000255101"
"ENSG00000213212"
"ENSG00000227016"
"ENSG00000220130"
"ENSG00000209082"
"ENSG00000224856"
"ENSG00000124593"
"ENSG00000260834"
"ENSG00000215007"
"ENSG00000268140"
"ENSG00000200834"
"ENSG00000239912"
"ENSG00000261204"
"ENSG00000260927"
"ENSG00000234107"
"ENSG00000254270"
"ENSG00000269846"
"ENSG00000254536"
"ENSG00000273748"
"ENSG00000286739"
"ENSG00000274372"
"ENSG00000241112"
"ENSG00000269973"
"ENSG00000293586"
"ENSG00000227615"
"ENSG00000248554"
"ENSG00000240673"
"ENSG00000261431"
"ENSG00000270405"
"ENSG00000277602"
"ENSG00000265750"
"ENSG00000242527"
"ENSG00000285329"
"ENSG00000228175"
"ENSG00000224411"
"ENSG00000287643"
"ENSG00000170919"
"ENSG00000271576"
"ENSG00000286293"
"ENSG00000239924"
"ENSG00000182921"
"ENSG00000229587"
"ENSG00000224993"
"ENSG00000239407"
"ENSG00000231991"
"ENSG00000293050"
"ENSG00000219274"
"ENSG00000234925"
"ENSG00000217950"
"ENSG00000243403"
"ENSG00000293091"
"ENSG00000255508"
"ENSG00000233966"
"ENSG00000229967"
"ENSG00000259378"
"ENSG00000269102"
"ENSG00000224208"
"ENSG00000248787"
"ENSG00000260511"
"ENSG00000248873"
"ENSG00000248785"
"ENSG00000244513"
