Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49
SRR2977744	(1, 0.09894717763705857)	(2, 0.0015600099670454984)	(3, 0.0)	(4, 0.0)	(5, 0.0010778250681405263)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0005389125340702632)	(20, 0.0025952893088120564)	(21, 0.0021981958626550208)	(22, 0.0032192932956302558)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 0.0006098220780268767)	(27, 0.008381508095671723)	(28, 0.014678275599019007)	(29, 0.011827711931963143)	(30, 0.0029923827549690925)	(31, 0.0010636431593492035)	(32, 0.005559308246198503)	(33, 0.006665497131921675)	(34, 0.012721172185816476)	(35, 0.013728087710000387)	(36, 0.0036163867417872923)	(37, 0.0052189424352067585)	(38, 0.005204760526415436)	(39, 0.0028931093934298335)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 0.0)	(49, 0.0)	(50, 0.0)
SRR2977745	(1, 0.08268300464437378)	(2, 0.0011635965307504738)	(3, 0.0)	(4, 0.0)	(5, 0.000460026535412978)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0006359190342473519)	(20, 0.0023271930615009475)	(21, 0.0019348174871781133)	(22, 0.0020024684482682575)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 0.0006494492264653807)	(27, 0.009065228786079273)	(28, 0.01555972105073308)	(29, 0.012556018378330694)	(30, 0.003233715940108875)	(31, 0.0010418248007882148)	(32, 0.005872103422624484)	(33, 0.007306303797735532)	(34, 0.013435480872502563)	(35, 0.014314943366674432)	(36, 0.004099648242062716)	(37, 0.005763861884880254)	(38, 0.005709741116008138)	(39, 0.003193125363454788)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 0.0)	(49, 0.0)	(50, 0.0)
SRR2977746	(1, 0.09758487223189984)	(2, 0.0015651142298620665)	(3, 0.0)	(4, 0.0)	(5, 0.0008138593995282745)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0006573479765420679)	(20, 0.0023320202024944793)	(21, 0.0021755087795082726)	(22, 0.0033180421673075808)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 0.00040692969976413725)	(27, 0.009015057964005502)	(28, 0.015635491156322043)	(29, 0.012411355842806187)	(30, 0.0029111124675434436)	(31, 0.0008608128264241366)	(32, 0.005728318081295164)	(33, 0.007277781168858609)	(34, 0.013632144942098598)	(35, 0.014164283780251702)	(36, 0.004053645855342752)	(37, 0.0056500623698020605)	(38, 0.0056344112275034395)	(39, 0.0029424147521406848)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 0.0)	(49, 0.0)	(50, 0.0)
SRR2977747	(1, 0.08313393148526933)	(2, 0.001336081041727543)	(3, 0.0)	(4, 0.0)	(5, 0.0006185560378368254)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0007422672454041905)	(20, 0.0021773172531856255)	(21, 0.0018061836304835302)	(22, 0.0022515439777260446)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 0.0006185560378368254)	(27, 0.008437104356094299)	(28, 0.014523695768408661)	(29, 0.011232977647116749)	(30, 0.0030185534646437083)	(31, 0.0010886586265928127)	(32, 0.005468035374477536)	(33, 0.006927827623772445)	(34, 0.013113388002140697)	(35, 0.013806170764517943)	(36, 0.0037608207100478987)	(37, 0.005220612959342806)	(38, 0.005022675027235022)	(39, 0.0025979353589146667)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 0.0)	(49, 0.0)	(50, 0.0)
SRR2977748	(1, 0.09116309695341697)	(2, 0.0038724825987502235)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0012269251798020509)	(20, 0.0003067312949505127)	(21, 0.0017509244753425102)	(22, 0.00240272847711235)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 0.0)	(27, 0.010352181204579805)	(28, 0.009662035790941152)	(29, 0.004447603776782435)	(30, 0.0002428289418358226)	(31, 0.0004600969424257691)	(32, 0.0030800934201280655)	(33, 0.006134625899010255)	(34, 0.008064476963073898)	(35, 0.0064924790764525194)	(36, 0.0017892658872113245)	(37, 0.001214144709179113)	(38, 0.0025177527127187922)	(39, 5.112188249175212e-05)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 0.0)	(49, 0.0)	(50, 0.0)
SRR2977749	(1, 0.0992138337302313)	(2, 0.004816481402627582)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0013781672449996326)	(20, 0.00046886102149472044)	(21, 0.0018186124470098246)	(22, 0.0023300971977313375)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 0.0)	(27, 0.010670140216440456)	(28, 0.010044992187780828)	(29, 0.004560739027266826)	(30, 0.00014207909742264255)	(31, 0.0004830689312369846)	(32, 0.0034525220673702135)	(33, 0.006549846391183821)	(34, 0.00838266674793591)	(35, 0.006834004586029107)	(36, 0.0017475728982985035)	(37, 0.0011508406891234046)	(38, 0.0025574237536075657)	(39, 4.262372922679276e-05)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 0.0)	(49, 0.0)	(50, 0.0)
SRR2977750	(1, 0.1031398940868144)	(2, 0.0052955149873896035)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0014862072035453113)	(20, 0.0006060262383388648)	(21, 0.0019046538919221465)	(22, 0.002712688876373966)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 0.0)	(27, 0.010821897113194014)	(28, 0.01011486650179867)	(29, 0.004602913572145186)	(30, 0.0003318715114712831)	(31, 0.000533880257584238)	(32, 0.0036217282338822632)	(33, 0.006262271129501602)	(34, 0.00835450457138578)	(35, 0.00698373093704787)	(36, 0.0018180787150165942)	(37, 0.001399632026639759)	(38, 0.0029291268186378465)	(39, 8.657517690555211e-05)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 0.0)	(49, 0.0)	(50, 0.0)
SRR2977751	(1, 0.09280378534876578)	(2, 0.004201378612368672)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0015405054912018463)	(20, 0.0004434788535278043)	(21, 0.0019373023601477765)	(22, 0.001727233429529343)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 0.0)	(27, 0.011647155153177595)	(28, 0.01106363034590417)	(29, 0.005415110211497399)	(30, 0.0002800919074912448)	(31, 0.0006302067918553007)	(32, 0.0036645357896771193)	(33, 0.007375753563936114)	(34, 0.009406419893247638)	(35, 0.007912596386627665)	(36, 0.0023807812136755805)	(37, 0.001423800529747161)	(38, 0.002847601059494322)	(39, 4.668198458187413e-05)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 0.0)	(49, 0.0)	(50, 0.0)
SRR2977752	(1, 0.09991242306726594)	(2, 0.005267405831237029)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0015145895361384429)	(20, 0.0004207193155940119)	(21, 0.0019689663969799757)	(22, 0.002810405028168)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 0.0)	(27, 0.010467496571979016)	(28, 0.009979462165889963)	(29, 0.0044932822905440475)	(30, 0.00026926036198016764)	(31, 0.0004880344060890538)	(32, 0.0032311243437620116)	(33, 0.006226645870791377)	(34, 0.008414386311880238)	(35, 0.006882968003118035)	(36, 0.001800678670742371)	(37, 0.0012621579467820359)	(38, 0.0025579734388115924)	(39, 3.3657545247520954e-05)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 0.0)	(49, 0.0)	(50, 0.0)
SRR2977753	(1, 0.09083661394875786)	(2, 0.003930430411244331)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.001358667302652361)	(20, 0.00026688107730671383)	(21, 0.002038000953978542)	(22, 0.002498977360235593)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 0.0)	(27, 0.010820814588981304)	(28, 0.009923123692585994)	(29, 0.005192050049421523)	(30, 0.0003396668256630903)	(31, 0.0007035955674449727)	(32, 0.0033238825082745264)	(33, 0.006526455435955092)	(34, 0.008491670641577256)	(35, 0.006769074597143013)	(36, 0.00235340586352284)	(37, 0.0015042387993651142)	(38, 0.0030327395148490206)	(39, 4.8523832237584324e-05)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 0.0)	(49, 0.0)	(50, 0.0)
SRR2977754	(1, 0.10268929147877585)	(2, 0.0020477185154556487)	(3, 0.0)	(4, 0.0)	(5, 0.0011072848268760174)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0007280776943842305)	(20, 0.0024724305038464497)	(21, 0.0023359159361494063)	(22, 0.0033521910512273947)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 0.0006370679825862018)	(27, 0.008918951756206824)	(28, 0.014986265876075412)	(29, 0.012210469666235532)	(30, 0.003124666771732323)	(31, 0.001001106829778317)	(32, 0.005961136122770888)	(33, 0.007311113514441649)	(34, 0.013302586207811879)	(35, 0.014000327331596766)	(36, 0.004201615028008998)	(37, 0.006052145834568917)	(38, 0.005824621555073844)	(39, 0.003079161915833309)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 1.5168285299671469e-05)	(46, 0.0)	(47, 0.0)	(48, 0.0)	(49, 0.0)	(50, 0.0)
SRR2977755	(1, 0.10142305924238737)	(2, 0.001948658960741203)	(3, 0.0)	(4, 0.0)	(5, 0.0008536982113723366)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0007609049275275173)	(20, 0.0026724465747307927)	(21, 0.0018373070201274202)	(22, 0.0030436197101100693)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 0.0006124356733758067)	(27, 0.008574099427261294)	(28, 0.014828366758402108)	(29, 0.011840423018598929)	(30, 0.0029137091127273227)	(31, 0.0008908155249102643)	(32, 0.005419127776537441)	(33, 0.007015172258668331)	(34, 0.013158087649195363)	(35, 0.013603495411650492)	(36, 0.0038602006079444784)	(37, 0.005808859568685681)	(38, 0.005623273000996043)	(39, 0.0031735303074928163)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 0.0)	(49, 0.0)	(50, 0.0)
SRR2977756	(1, 0.10065994086952994)	(2, 0.0018354499774674365)	(3, 0.0)	(4, 0.0)	(5, 0.0009370455148123228)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0006858786757904631)	(20, 0.0026565723358081316)	(21, 0.0023088028663932492)	(22, 0.00332313048551999)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 0.0006762184127511607)	(27, 0.008433409633310905)	(28, 0.01492510639572205)	(29, 0.012249213533835313)	(30, 0.0031589060138518515)	(31, 0.0011399110386376711)	(32, 0.0056029525627953325)	(33, 0.006994030440454863)	(34, 0.013176598785608333)	(35, 0.013775535094045076)	(36, 0.004356778630725336)	(37, 0.005631933351913239)	(38, 0.005825138612699285)	(39, 0.003390752326795106)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 0.0)	(49, 0.0)	(50, 0.0)
SRR2977757	(1, 0.1026741662831555)	(2, 0.0016944529516741051)	(3, 0.0)	(4, 0.0)	(5, 0.0009004807114610957)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0006874637689649226)	(20, 0.0025271555450682368)	(21, 0.00225604307280038)	(22, 0.0036890661405019087)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 0.0006196856508979584)	(27, 0.008520677699846928)	(28, 0.014882138209846282)	(29, 0.0119289487797857)	(30, 0.0031565237842614757)	(31, 0.0010360369475950243)	(32, 0.005761140035691957)	(33, 0.007087654632145399)	(34, 0.013042446433742966)	(35, 0.013642766908050365)	(36, 0.003950496024474485)	(37, 0.005780505212282518)	(38, 0.005741774859101396)	(39, 0.0031081108427850725)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 0.0)	(49, 0.0)	(50, 0.0)
SRR2977758	(1, 0.10022613709306097)	(2, 0.0020322852094546624)	(3, 0.0)	(4, 0.0)	(5, 0.0011522331321461704)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0008709793754805696)	(20, 0.002658301635581322)	(21, 0.0021865211405293467)	(22, 0.00383775287321126)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 0.0006895253389221177)	(27, 0.008991047511471298)	(28, 0.01510604854349113)	(29, 0.012084838834792904)	(30, 0.0031935910434287553)	(31, 0.0010252153065552537)	(32, 0.005815601871698387)	(33, 0.00743054279706861)	(34, 0.013227999265111152)	(35, 0.014080833236935876)	(36, 0.004128079331704783)	(37, 0.005851892679010077)	(38, 0.005997055908256839)	(39, 0.0030393551123540715)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 0.0)	(49, 0.0)	(50, 0.0)
SRR2977759	(1, 0.09654712091381143)	(2, 0.0016833300046840015)	(3, 0.0)	(4, 0.0)	(5, 0.0009448368413387621)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0008145145183954845)	(20, 0.0024109629744506343)	(21, 0.0022263396836143244)	(22, 0.003095155169902842)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 0.0004561281303014714)	(27, 0.008937939315193117)	(28, 0.015041368106369949)	(29, 0.012011374097938746)	(30, 0.00282365033043768)	(31, 0.0008579552927099104)	(32, 0.005430096789303231)	(33, 0.007265469504087723)	(34, 0.013423199263157585)	(35, 0.013944488554930697)	(36, 0.004137733753449062)	(37, 0.005723322015925605)	(38, 0.005788483177397243)	(39, 0.002986553234116777)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 0.0)	(49, 0.0)	(50, 0.0)
SRR2977760	(1, 0.10502847603047305)	(2, 0.005274994655918358)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0013654839787277102)	(20, 0.0006339747044092941)	(21, 0.0019994586831370044)	(22, 0.0024546200093795746)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 0.0)	(27, 0.011078301565511126)	(28, 0.010176106793851745)	(29, 0.004649147832334824)	(30, 0.0002763479480758461)	(31, 0.0004795449687198507)	(32, 0.003194257164523751)	(33, 0.0064941767797823844)	(34, 0.008461123939616347)	(35, 0.006851803536115832)	(36, 0.0019913308023112443)	(37, 0.001308588812947389)	(38, 0.0025765382217659773)	(39, 4.06394041288009e-05)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 0.0)	(49, 0.0)	(50, 0.0)
SRR2977761	(1, 0.09431501506201327)	(2, 0.004501012424492787)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0014315888573858458)	(20, 0.000351831159866013)	(21, 0.001892608997899932)	(22, 0.0028631777147716917)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 0.0)	(27, 0.01111301180818165)	(28, 0.010021122001700921)	(29, 0.004743654603710727)	(30, 0.000315434832983322)	(31, 0.00048528435843588)	(32, 0.003445518944894748)	(33, 0.006878905780828598)	(34, 0.00885643954145481)	(35, 0.007048755306281156)	(36, 0.002098854850235181)	(37, 0.001358796203620464)	(38, 0.0028510456058107947)	(39, 3.6396326882690995e-05)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 0.0)	(49, 0.0)	(50, 0.0)
SRR2977762	(1, 0.10244164859745115)	(2, 0.005284635130729164)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0014449128965031636)	(20, 0.0004816376321677212)	(21, 0.0018864140593235748)	(22, 0.0026891434462697765)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 0.0)	(27, 0.010876983193121038)	(28, 0.010141147921753685)	(29, 0.004762861029214132)	(30, 0.00041474351658887104)	(31, 0.0005351529246308013)	(32, 0.0037460704724156095)	(33, 0.0066091386191903965)	(34, 0.008629340909671672)	(35, 0.007064018605126577)	(36, 0.0022075058141020555)	(37, 0.0015653223045450939)	(38, 0.003144023432205958)	(39, 5.351529246308013e-05)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 0.0)	(49, 0.0)	(50, 0.0)
SRR2977763	(1, 0.09148569653640654)	(2, 0.0036497964541467075)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0015460943312704803)	(20, 0.00038018713064028205)	(21, 0.0019769730793294665)	(22, 0.0027626931493193825)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 0.0)	(27, 0.011190174545178969)	(28, 0.0103791086664797)	(29, 0.004777684941712878)	(30, 0.00024078518273884528)	(31, 0.0005322619828963948)	(32, 0.003548413219309299)	(33, 0.006716639307978316)	(34, 0.008680939482953107)	(35, 0.0070334619168452165)	(36, 0.002014991792393495)	(37, 0.0012165988180489024)	(38, 0.0029147680015754957)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 0.0)	(49, 0.0)	(50, 0.0)
SRR2977764	(1, 0.09591474140114736)	(2, 0.004157783345791905)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0014581799411782035)	(20, 0.00038425011963479685)	(21, 0.0020985968072361983)	(22, 0.002512404628381364)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 0.0)	(27, 0.011133400902238987)	(28, 0.010079176215035825)	(29, 0.004719379674488915)	(30, 0.0003349872837841819)	(31, 0.0006108591645476258)	(32, 0.003537071614074156)	(33, 0.006601220003982408)	(34, 0.008532323169326516)	(35, 0.006926354720596467)	(36, 0.0020591865385557063)	(37, 0.0014384748068379575)	(38, 0.0029065073151862838)	(39, 5.911540302073798e-05)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 0.0)	(49, 0.0)	(50, 0.0)
SRR2977765	(1, 0.10152853138512401)	(2, 0.005229853390666046)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.001200731645816184)	(20, 0.000600365822908092)	(21, 0.0020545852606188037)	(22, 0.0024281462170949496)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 0.0)	(27, 0.011126779917896639)	(28, 0.010059462899393364)	(29, 0.00457612171683279)	(30, 0.0002401463291632368)	(31, 0.00033353656828227334)	(32, 0.0031085608163907877)	(33, 0.006297170409169321)	(34, 0.008698633700801688)	(35, 0.006737438679301921)	(36, 0.0017744145432616943)	(37, 0.0009339023911903653)	(38, 0.0023214145152446225)	(39, 4.00243881938728e-05)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 0.0)	(49, 0.0)	(50, 0.0)
SRR2977766	(1, 0.10048824248839092)	(2, 0.001468277146185545)	(3, 0.0)	(4, 0.0)	(5, 0.0010326344764381855)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.000822880598411679)	(20, 0.003097903429314556)	(21, 0.0022427530035141843)	(22, 0.0036464904949223428)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 0.000548587065607786)	(27, 0.009083956409917163)	(28, 0.015118414131602809)	(29, 0.012423883544646921)	(30, 0.0031947129114806364)	(31, 0.0010003646490494922)	(32, 0.0061151322901573804)	(33, 0.007438195213093805)	(34, 0.013279033970447291)	(35, 0.014424612842745904)	(36, 0.004130537905752742)	(37, 0.006211941772323461)	(38, 0.005889243498436527)	(39, 0.0032753874799523698)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 1.613491369434665e-05)	(46, 0.0)	(47, 0.0)	(48, 0.0)	(49, 0.0)	(50, 0.0)
SRR2977767	(1, 0.09857571977102571)	(2, 0.0016044479994490092)	(3, 0.0)	(4, 0.0)	(5, 0.0008870119021344116)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0006913475119577032)	(20, 0.002739301462473918)	(21, 0.0023610169747989487)	(22, 0.003378471803717832)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 0.00048263882910254744)	(27, 0.008752720387238089)	(28, 0.015209645263069468)	(29, 0.012300767995775737)	(30, 0.002948010145329074)	(31, 0.0009652776582050949)	(32, 0.005530780095661625)	(33, 0.007161316680467528)	(34, 0.013253001361302382)	(35, 0.014126968970758349)	(36, 0.004161129364424666)	(37, 0.005726444485838333)	(38, 0.005778621656552122)	(39, 0.0033132503403255956)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 1.3044292678447229e-05)	(46, 0.0)	(47, 0.0)	(48, 0.0)	(49, 0.0)	(50, 0.0)
