Sample	Top overrepresented sequence	Sum of remaining overrepresented sequences
SRR2978320	2.0169090424456453	6.720990248476113
SRR2978321	1.1006205299813465	2.9303403541332727
SRR2978322	1.3324448763777899	4.060144045494129
SRR2978323	1.9244219726766942	6.130726031827137
SRR2978324	1.5346495776466398	5.584219400992484
SRR2978325	2.3967155042074815	8.827680143852428
SRR2978326	2.9384459983710634	10.616352877125523
SRR2978327	2.614171928491435	9.344341910033796
SRR2978328	1.885652908400654	6.530536379159986
SRR2978329	1.8766313688529137	6.153233168856607
SRR2978330	2.298278035174995	7.830954919347839
SRR2978331	2.339702473814296	8.09652177133194
SRR2978332	3.704313412759734	14.09310837669073
SRR2978333	2.724543600613449	10.073503408082015
SRR2978334	2.070772130490444	7.691398415466774
SRR2978335	2.791396922955954	10.139210142363524
SRR2978336	1.0308147307117967	3.0323069705001298
SRR2978337	1.934972005838243	6.854967474270706
SRR2978338	3.5541744288769466	13.587503056836278
SRR2978339	3.111248967906239	11.35130628145539
SRR2978340	2.1338350988564243	7.528295647765974
SRR2978341	1.2027014835701657	3.5599573618338507
SRR2978342	0.8935163857960254	2.4959354705422663
SRR2978343	0.9955447763900304	2.918520965969421
SRR2978344	0.766766464227621	2.0915665391733778
SRR2978345	0.9175051472429545	2.590821303531283
SRR2978346	1.7677477417774428	6.114892730730407
SRR2978347	2.9239376298060185	10.457465017810666
SRR2978348	4.1331775958391646	15.227366640587988
SRR2978349	2.217417855959314	7.909202619689188
SRR2978350	1.5690647825895496	5.709653448794782
SRR2978351	3.4873044699808515	12.578162843156033
SRR2978352	1.331805900412668	4.6150501911467146
SRR2978353	3.398856990236047	12.548186082530414
SRR2978355	1.9214774873751297	7.236233465090452
SRR2978356	2.6505527236134965	9.933031054797635
SRR2978357	0.9675022475319688	2.683053325354713
SRR2978358	2.7537115151620926	9.642710452731773
SRR2978359	2.2773345763169734	7.8565429850551824
SRR2978360	1.9748198089713027	6.593915734445828
SRR2978361	1.9484370033415515	6.826396475566964
SRR2978362	8.581405447984885	37.8017628775188
SRR2978363	0.9786340640289551	2.9885033509566057
SRR2978364	1.9292006437499687	6.570279375472426
SRR2978365	2.460806357632758	8.288070508325912
SRR2978366	2.047477281445297	7.047820138976113
SRR2978367	2.214966866359389	8.25330014525349
SRR2978368	0.7345729746426976	2.074284705635753
SRR2978369	0.6286347050497554	1.4895284987332271
SRR2978370	1.3219255329836503	3.9842431038519264
SRR2978371	1.6502728838531613	5.799650290026499
SRR2978372	1.952637831666082	7.308734233768862
SRR2978373	2.0329075185716534	7.604551158543309
SRR2978374	0.7516504947169567	2.2256289005508068
SRR2978375	3.1817610128811147	11.364730612822417
SRR2978376	2.335477089767378	7.962456696327013
SRR2978377	1.9613106982212674	6.629741069881862
SRR2978378	1.9062800322201745	6.921121017080297
SRR2978379	1.8648199317709895	6.531239252744944
SRR2978380	2.240820932482565	7.749337008646792
SRR2978381	5.991355701321575	24.072568456966607
SRR2978382	0.8662208842031066	2.6948250945899628
SRR2978383	1.9793987030275568	6.80887554133425
SRR2978384	1.0649042288693327	3.223977607569765
SRR2978385	1.9553712350773005	7.367773994576543
SRR2978386	3.0176089699569664	11.146275272876974
SRR2978387	2.03866951950197	7.132518927176082
SRR2978388	1.032795088852602	3.171226672311663
SRR2978389	1.5942496210207175	5.638827690752908
SRR2978390	1.7956446634186523	6.161912527084938
SRR2978391	2.7839643219048043	10.818893413792793
SRR2978392	2.259484501343871	8.048734310021423
SRR2978393	1.114017487119817	3.5321057839427565
SRR2978394	2.5976440921963864	9.16419741801887
SRR2978395	1.47089619999345	5.142343509819914
SRR2978396	0.6222305422104769	1.8325628725825522
SRR2978397	0.6651500156347989	1.776772022320288
SRR2978398	0.22055982349484363	0.4700191075450272
SRR2978399	0.206081547980007	0.41801571711383
SRR2978400	0.21834637925008332	0.45002824583221573
SRR2978401	0.2317045797702421	0.34879341803376374
SRR2978402	1.1758064944017335	4.15053691899747
SRR2978403	0.2915101582256888	0.5162471961511904
SRR2978404	0.19480136164184098	0.2722357709932323
SRR2978405	0.19604654109763314	0.31995258483493
SRR2978406	0.23611364113712807	0.47141103781501303
SRR2978407	0.21077619362607422	0.34501202608684134
SRR2978408	0.49058983010629076	1.0387782210902923
SRR2978409	0.4063441339879975	0.8775829683006441
SRR2978410	0.44427938424073177	0.9004300338657798
SRR2978411	0.38354255077707894	0.8236515412306167
SRR2978412	0.37734507613795804	0.7377337580344119
SRR2978413	0.19023289737667431	0.1519154880448053
SRR2978414	0.2864403273137083	0.41807425535042486
SRR2978415	0.9472920592264187	3.129034327647087
SRR2978416	0.17901406194039696	0.27290955872650846
SRR2978417	0.47560334350081623	0.9400071956085576
SRR2978418	0.6692710115398933	1.7834938997610412
SRR2978419	0.24452278597046195	0.4260373579610288
SRR2978420	0.16598276255533045	0.22511383616866282
SRR2978421	0.31394788498266957	0.6151715135813821
SRR2978422	0.18303644022852555	0.2997309748614963
SRR2978423	0.29522265362766614	0.4903094869653541
SRR2978424	0.3166175500375659	0.553290501967787
SRR2978425	0.4097375457170973	0.8825105880681428
SRR2978426	0.32229720405040874	0.6307938685890784
SRR2978427	0.19406960291603112	0.28918629935950213
SRR2978428	0.25159729446081813	0.3624828083250856
SRR2978429	0.1658613736949201	0.28507768366879976
SRR2978430	0.5703442777965911	1.351503892259473
SRR2978431	0.16474859094316574	0.12084571174723047
SRR2978432	0.1254719149469889	0.22671121115684656
SRR2978433	0.3784614011787421	0.5589948604988171
SRR2978434	0.32614127167677603	0.6460859962834427
SRR2978435	0.5343885198177593	1.2782562636345385
SRR2978436	0.45821068144696997	0.9972829095452103
SRR2978437	0.3095331449679359	0.41529390013657824
SRR2978438	0.24990086687203603	0.12022674792201452
SRR2978439	0.46535786294478093	1.0801758059307072
SRR2978440	0.26134826739052236	0.3658603753596216
SRR2978441	0.14504702054946822	0.2464773073252166
SRR2978442	0.3612308463100834	0.6609564264335664
SRR2978443	0.1840974284036306	0.22565546342773254
SRR2978444	0.80173470425765	2.6639763142914297
SRR2978445	0.275128823176452	0.3588308078175861
SRR2978446	0.504815752087755	1.177947142724808
SRR2978447	0.4967128661496632	1.1098152984903673
SRR2978448	0.45718176730584237	1.0062917458106755
SRR2978449	0.28956630331272376	0.3780392086962145
SRR2978450	0.4178803559772293	0.8413513063208184
SRR2978451	0.2756592170724734	0.4266149909578553
SRR2978452	0.3321347749959845	0.6569541563363237
SRR2978453	0.4708973060709061	1.1273200550780573
SRR2978454	0.23218619398058465	0.34470478976459445
SRR2978455	0.16891685050899852	0.1292028860885437
SRR2978456	0.2207903984759443	0.35289419799876764
SRR2978457	0.18591245527942107	0.2681461410072077
SRR2978458	0.17031220514979847	0.2456941715146083
SRR2978459	0.552511335646807	1.3861782175425919
SRR2978460	0.2983753102575129	0.8454367198125183
SRR2978461	0.1483507843677128	0.2487524535923745
SRR2978462	0.16201072537409422	0.12590322045050895
SRR2978463	0.239339394500103	0.41732446788567923
SRR2978464	0.14559428965146143	0.11309015322695742
SRR2978465	0.1073525558484667	0
SRR2978466	0.10801217350704304	0
SRR2978467	0.12038810722629036	0
SRR2978468	0.2359444943922835	0.4130012738011075
SRR2978469	0.10066767444090548	0
SRR2978470	0.18401279426398964	0.12269031513041462
SRR2978471	0.1212383134643201	0
SRR2978472	0.2517201877793667	0.24947402310554728
SRR2978473	0.12184668242350045	0
SRR2978474	0.7093244642673516	2.143605744811461
SRR2978475	0	0
SRR2978476	0	0
SRR2978477	0.8812764177789768	2.626717089884911
SRR2978478	0.1112229225146973	0
SRR2978479	0.11358033674820661	0
SRR2978480	0.3196774419178254	0.5027315464160418
SRR2978481	0.12550003561425396	0
SRR2978482	0.49250242384948933	0.8284446759680295
SRR2978483	1.2525582630364183	3.6121652811536187
SRR2978484	0.45477199538377766	0.9022044488807897
SRR2978485	1.3046775739337613	3.3398526567868836
SRR2978486	0.5835221314232573	1.0262495300658896
SRR2978487	0.4023077398997711	0.5781104992884984
SRR2978488	0.7768998613525524	2.2018494324137965
SRR2978489	1.0465890590048352	2.934558965424455
SRR2978490	0.2771827826672633	0.25026196998380185
SRR2978491	0.8358886910614809	2.4935183844749558
SRR2978492	0.20252820144863615	0.24229877188478494
SRR2978493	0.8338436501212177	2.5808294913593217
SRR2978494	0.694866247495534	1.7147512200632535
SRR2978495	0.8500773307215665	2.7418275112698396
SRR2978496	0.10254605964574656	0
SRR2978497	4.26878143980358	16.803550978812314
SRR2978498	0.8139460597929687	2.2852149756512743
SRR2978499	1.561940329589471	5.4245512224243
SRR2978500	0	0
SRR2978501	0.3405557874772031	0.5099155955216859
SRR2978502	0.37489059259770396	0.45025004812109803
SRR2978503	0.6323798036759151	1.8775621339457045
SRR2978504	0.6283104152231436	1.5076194772159723
SRR2978505	0.4404746488066423	0.6154303449486651
SRR2978506	0.24627210456185927	0.40784213944705944
SRR2978507	0.8199545724388921	2.472704746663915
SRR2978508	0.15841608917312927	0.23387316085109572
SRR2978509	0.28478820571734786	0.5423575274833643
SRR2978510	0.3162933060023566	0.3724542798775684
SRR2978512	0.11168861674223879	0
SRR2978513	2.0869835803936194	8.182480548881506
SRR2978514	1.1893666179927047	4.085263383675565
SRR2978515	0.7405591163861635	2.3287850419208675
SRR2978516	1.083711046253581	3.514243251603879
SRR2978517	0.16479507175908872	0.13883480499980702
SRR2978518	0.2012814034865111	0.3410832338255475
SRR2978519	1.4546175871942595	5.402163038603512
SRR2978520	1.5303599039978344	5.861520520202625
SRR2978521	0.23181893447706	0.3915597128562105
SRR2978522	1.2137284255441037	4.000402225473497
SRR2978523	0.1487138049357666	0
SRR2978524	0	0
SRR2978525	0.1335978365015435	0.23031544287895367
SRR2978526	0.14590884049667227	0.11635656627273924
SRR2978527	0.11592388390993431	0
SRR2978528	0.10272434019231949	0
SRR2978529	0	0
SRR2978530	0.8265608173701773	2.8009569936394936
SRR2978531	0.37895528521473487	0.5888183314854013
SRR2978532	0.14388654759857764	0.11301262379133062
SRR2978533	0.3957246643600832	0.6476499298344307
SRR2978534	0.24656222391572646	0.11535686105247539
SRR2978535	0.12939558659213898	0
SRR2978536	0.12659734334154965	0
SRR2978537	0.19928140332348118	0
SRR2978538	0.10729302595331304	0
SRR2978539	0.1328902575692448	0.5461326864979197
SRR2978540	0	0
SRR2978541	0.3789350121705568	0.4459846659531165
SRR2978542	0.4016872897609474	0.6945133208658714
SRR2978543	0.34629707114482544	0.6488011487350258
SRR2978544	0.20978315455923274	0.22674842310365217
SRR2978545	0	0
SRR2978546	0.34068007545117746	0.39441454796314973
SRR2978547	1.415701557425881	2.2580087457232176
SRR2978548	0.25978845796993877	0
SRR2978549	0.714947594287838	1.7637038458438163
SRR2978550	0	0
SRR2978551	0.19263247979763554	0
SRR2978552	2.6253801448610026	4.15778743161402
SRR2978553	0.2722193088343134	0.12860783010988203
SRR2978554	0.2624188310424453	0.13235126961199278
SRR2978555	0.4182602633909226	0.3212809989062564
SRR2978556	0	0
SRR2978557	0	0
SRR2978558	0.4249567901889844	3.2843799066417168
SRR2978559	3.560628269865246	14.810432718832013
SRR2978560	0.9354553518050917	3.133943500390722
SRR2978561	5.512828274639902	33.138384057086164
SRR2978562	1.8090632580684232	7.674722921215782
SRR2978563	7.408250682017506	51.9751451708193
SRR2978564	1.2852307482371648	5.562114789226113
SRR2978565	3.0643912428136675	14.042469914543979
SRR2978566	3.0176166658315675	13.353297119496816
SRR2978567	1.058314680142106	4.601485935461572
SRR2978568	2.9263402687468822	21.153608580888587
SRR2978569	0.5370240079538156	1.621243315827709
SRR2978570	1.5272076758946462	6.482351229390964
SRR2978571	5.027535042677201	21.934643397934234
SRR2978572	1.5079368558565274	9.288510518909488
SRR2978573	2.4831378010906375	10.608957978819994
SRR2978574	4.3682163030235905	19.055414695504954
SRR2978575	9.210996917594104	40.91145295349457
SRR2978576	0.9951057871652699	3.234686738190954
SRR2978577	8.490655757540148	39.12835866674566
SRR2978578	3.4618459770444	31.076148546820132
SRR2978579	5.4445458569509135	22.508418761400744
SRR2978580	2.7790220676289112	11.67556664959821
SRR2978581	1.6925606487617904	7.2491639462269335
SRR2978582	7.922118760461591	40.012416131678
SRR2978583	9.567623638588888	45.638110283806256
SRR2978584	2.9059483092630622	23.093410477035754
SRR2978585	4.859091907196559	20.995607671747585
SRR2978586	4.223334066480898	35.44139235690778
SRR2978587	3.7056862653829215	16.581151288817598
SRR2978588	4.713458947383118	44.36370363647785
SRR2978589	11.878996587190912	54.00946396787538
SRR2978590	2.6768718789636816	11.054852242317768
SRR2978591	1.0045114213953268	3.377209584687356
SRR2978592	13.077918963778327	58.465100287486834
SRR2978593	4.708537524679544	37.74747654812636
SRR2978594	1.8835864749851001	7.927326011775741
SRR2978595	7.528630451448199	32.12586217688261
SRR2978596	10.780464573701114	49.70876977324856
SRR2978597	5.208334665737182	24.72841345877118
SRR2978598	4.260547768518426	17.48229022863995
SRR2978599	0.8412471477129628	4.679289318954335
SRR2978600	0.41854138838766125	1.1135065888657154
SRR2978601	1.9647427912925362	7.733032015239273
SRR2978602	0.26329644306767386	0.8652573216181618
SRR2978603	0.6060804740184946	1.7699572332104099
SRR2978604	0.21467059640750524	0.45936368024677315
SRR2978605	0.36675410862352903	1.0393146943617833
SRR2978606	0.7889674623657386	2.7208253181541244
SRR2978607	1.371262377127527	5.769009048769632
SRR2978608	0.5022366955685806	1.660590416857932
SRR2978609	0.17668910970122992	0.23433993703577022
SRR2978610	0.1997170477260813	0.1076655368761143
SRR2978611	0.5264486220585435	1.3790803640495182
SRR2978612	1.8104192765049616	7.48880647793558
SRR2978613	0.22785913076165107	0.10714687339525439
SRR2978614	0.6003308592900146	1.6263081275476372
SRR2978615	0.6016179016801873	1.649520667579681
SRR2978616	0.6767267907199973	2.04259529398762
SRR2978617	1.6113420659064408	6.507981082486528
SRR2978618	0.7534345566852121	2.5549643881282056
SRR2978619	0.417438713891518	1.1967287414852632
SRR2978620	1.6792937385755158	6.5882617145991
SRR2978621	0.5945212212635913	1.4853760245145824
SRR2978622	0.42052847024453216	0.8505050304886679
SRR2978623	0.11918086995831771	0
SRR2978624	0.691068024576033	2.0388006652844544
SRR2978625	1.138914577569369	3.360718959013658
SRR2978626	1.0085717384620778	3.6006439201493325
SRR2978627	0.6362565348950788	1.7351481707624616
SRR2978628	0.3379642536701545	0.4082792401376035
SRR2978629	1.3173676854133345	5.2288361503768055
SRR2978630	0	0
SRR2978631	0.9533408802136583	3.5397238420167634
SRR2978632	0.43730221706141015	1.0851673666656305
SRR2978633	0.1767156689494442	0.11124508713283457
SRR2978634	0.5236585313003344	0.7035081510158974
SRR2978635	0.12914677929882873	0
SRR2978636	0.12507500352551135	0
SRR2978637	0.8825050180073754	2.833184319160829
SRR2978638	0.186766328022254	0
SRR2978639	1.3162843174125611	2.4390734047409195
SRR2978640	0.7104494803597512	2.1851473828648156
SRR2978641	0.33724887712641377	0.407165817306868
SRR2978642	0.7511407386282618	2.4172608013688865
SRR2978643	1.8127034321001916	6.483497735799887
SRR2978644	0.6073870289481418	1.567986042314867
SRR2978645	0.11230452257911981	0
SRR2978646	0.42258825075894535	0.6907215354017422
SRR2978647	0.8090453724290209	2.145298215452257
SRR2978648	0.5834920506776602	1.210288353917902
SRR2978649	0.23717890586662893	0.3426529628082118
SRR2978650	0.4303706136192295	0.8342622185015423
SRR2978651	1.2664745095408354	4.360929356652068
SRR2978652	1.4690172140739175	5.168417440917926
SRR2978653	1.4551138357557314	5.315140529320229
SRR2978654	0.9577470778521393	2.948958677135828
SRR2978655	1.1992791079877259	3.8482331616901417
SRR2978656	0.34908777232468535	0.3993618028563871
SRR2978657	0.3336752282643981	0.38436508892062304
SRR2978658	0.8885702554813215	2.68545805900908
SRR2978659	0.5708022573010909	1.1821216514439536
SRR2978660	3.0900160523025346	11.474411293807231
SRR2978661	3.883274674717243	14.823593473202457
SRR2978662	4.227527512235821	15.974209298636286
SRR2978663	3.2539922541343467	11.714911337892442
SRR2978664	2.186839588364907	7.795712367208124
SRR2978665	3.144170713978156	11.834693754716724
SRR2978666	1.2656423378705492	3.8181322782035947
SRR2978667	6.2196044921875	24.82958984375
SRR2978668	1.6558680435326767	5.78603859385635
SRR2978669	1.3451996597701195	4.357205328933105
SRR2978670	1.626962188225058	5.8571091937355
SRR2978671	2.5095941481973245	8.90144115605845
SRR2978672	2.666346882187602	9.661402300952853
SRR2978673	1.439536161503383	5.041967275755049
SRR2978675	2.481874470534085	9.309917985849413
SRR2978676	3.99585001824603	16.03451332447533
SRR2978677	1.3633363890648131	4.3282701089181685
SRR2978678	1.5023700872905823	5.33908952433595
SRR2978679	1.6260179282582425	5.688190288210396
SRR2978680	2.6668841798116905	9.857238460525997
SRR2978681	1.110331752832814	3.6197015004920425
SRR2978682	2.582550987374555	9.499028811913243
SRR2978683	1.651671223323483	5.858150200828395
SRR2978684	2.4007285394438056	8.535683999611692
SRR2978685	2.218413169357504	8.144666552607609
SRR2978686	1.311106337383964	5.283601833720635
SRR2978687	2.048769590454071	7.605313736138877
SRR2978688	1.4096110329479863	4.867972674409273
SRR2978689	2.965600677224886	11.53005723999524
SRR2978690	2.078669457496278	7.485969208565327
SRR2978691	0.7606083333884903	2.0969505646386457
SRR2978692	1.1591593281377486	3.518876531846736
SRR2978693	1.7041893706861588	6.0355332519712945
SRR2978694	1.574015690574242	5.673472900735508
SRR2978695	0.9207836610647805	2.7408395514610864
SRR2978696	0.8998467870593021	2.7136182489889427
SRR2978697	2.0960321001103033	7.342954972807419
SRR2978698	1.2444174235260617	4.181660673069182
SRR2978699	1.450726278809263	4.983868949329883
SRR2978700	1.5261005473008789	5.4289677241184915
SRR2978701	1.0765760679765883	3.4916250259297295
SRR2978702	1.0579014492951375	3.0563587296484025
SRR2978703	1.7585579714172195	6.1729375243146265
SRR2978704	1.3291117032786022	4.193868142450288
SRR2978705	1.6705416458286781	5.788660232605153
SRR2978706	3.943031670231155	8.704186564321919
SRR2978707	0.9784269866574393	2.929678649843259
SRR2978708	1.2899421660937955	3.8472884368717173
SRR2978709	1.1456835398259726	3.5964256783487283
SRR2978710	1.59674561244699	6.08107440872957
SRR2978711	0.864196864774165	2.6091137901918313
SRR2978712	1.4514741915069693	5.208106836289288
SRR2978713	0.5361746500522283	0.9637883661647094
SRR2978714	1.0393291036841437	3.0729144592455553
SRR2978715	2.934132819540033	7.344215622961959
SRR2978716	1.6650197823481194	5.198145840707033
SRR2978717	0.9013554658793401	2.449236007120781
SRR2978718	1.938487760720962	6.503011844794472
SRR2978719	0.8358404930943462	2.188640986994807
SRR2978720	2.638882337958814	4.778741026535984
SRR2978721	0.8450346397756476	2.4477862789356934
SRR2978722	1.3450945455914276	4.428075684481059
SRR2978723	0.6469507491168947	1.8421880709732426
SRR2978724	0.5347083812251616	1.3335933827646398
SRR2978725	0.5659472544294802	1.2874832804722285
SRR2978726	0.5766777180220151	1.2594469092735254
SRR2978727	0.10108603904421007	0
SRR2978728	0.17096829938957137	0.15101882112560805
SRR2978729	0.1694979874837283	0.13779881373195135
SRR2978730	0.27668473182838166	0.38112501597703957
SRR2978731	0.23106336289540863	0.3223779506914142
SRR2978732	0.19103198748899067	0.2600767543592133
SRR2978733	0.1956502197099089	0.25566724656686746
SRR2978734	0.168226813630029	0.13283126511004617
SRR2978735	0.1823040848056312	0.15093822916658373
SRR2978736	0.3661036805623353	0.8878463854647847
SRR2978737	0.1041255299305584	0
SRR2978738	0	0
SRR2978739	0	0
SRR2978740	0	0
SRR2978741	0.1500805629215803	0.13389584616314013
SRR2978742	0.43556960173507986	0.896566297373927
SRR2978743	0.1603940409210301	0.1368553480604064
SRR2978744	0.12147297226367133	0.10791829587147629
SRR2978745	0.14470530280729788	0.2659814128403991
SRR2978746	0.1468516357664549	0.1377760490946022
SRR2978747	0.16840178216948257	0.13112620759627688
SRR2978748	0	0
SRR2978749	0	0
SRR2978750	0	0
SRR2978751	0.10767245170232112	0.10534858583824225
SRR2978752	0.20703623662744136	0.2914805910135701
SRR2978753	0.18024340432836614	0.1527272543678733
SRR2978754	0.15811888480820058	0.14073702158460405
SRR2978755	0.1676145153978446	0.14679462424653822
SRR2978756	0.11835144997585206	0
SRR2978757	0.10345335122148018	0
SRR2978758	0.5312087847533408	1.0800409492840681
SRR2978759	0.1026759237701459	0
SRR2978760	0.40170617531151925	0.43759494201812305
SRR2978761	0.21989922343346185	0.10203967907034917
SRR2978762	0.1539575931279162	0.25709223954138194
SRR2978763	0.3224257493923343	0.6158175476733754
SRR2978764	0.18783015555036237	0.2900557491898809
SRR2978765	0.13810965585127516	0.1151345985692192
SRR2978766	0.11230048952168215	0.10867083974352806
SRR2978767	0.21205950830197415	0.29331707384206473
SRR2978768	0.12506558721631753	0.10389772750950421
SRR2978769	0.1743702408122347	0.15021436341531044
SRR2978770	0.1538672142368241	0.12375085557837101
SRR2978771	0.14933618653716133	0.10784644494297849
SRR2978772	0.14456589567389216	0.12237176237379938
SRR2978773	0.14409948467066097	0.1321098696941752
SRR2978774	0.7042091122145057	2.8187355616558265
SRR2978775	1.1175422340406063	3.5129340584332165
SRR2978776	0.7325642515284809	2.344562173593628
SRR2978777	0.24363100081248998	0.31983455593451127
SRR2978778	0.38390645201556584	0.7224839708692131
SRR2978779	0.24734679904142415	0.5946330287309403
SRR2978780	0.38735987698866037	0.7524350910033539
SRR2978781	1.9815310717177106	8.019673835639805
SRR2978782	0.39994795016757506	1.0077778530078878
SRR2978783	0.9108145753643939	3.1677445173372396
SRR2978784	1.0533330955118216	3.1494324443673323
SRR2978785	0.2727169589417647	0.23595343113268913
SRR2978786	0.9158498731509146	3.135145503054493
SRR2978787	1.1987879410025242	4.138581273198338
SRR2978788	0.16765611839068742	0.3013410374203549
SRR2978789	2.589452761905349	10.01656055611061
SRR2978790	1.2542938977169609	3.982031689553639
SRR2978791	0.25310207054462674	0.5781569717665026
SRR2978792	1.322910367304818	4.787850313552894
SRR2978793	0.6299211411962098	1.3673153726826233
SRR2978794	0.20175050667480657	0
SRR2978795	0.5160972356100998	1.0087711278122162
SRR2978796	0.827402846149562	2.353146285888628
SRR2978797	0	0
SRR2978798	1.137320838109332	1.857106521013844
SRR2978799	0.467957748674882	0.7909130407967964
SRR2978800	0.5475245560372757	1.0258480501724183
SRR2978801	1.054263090529841	3.0987769772243254
SRR2978802	0.5234883755636743	1.1929411390902933
SRR2978803	1.3448712098649391	4.573436471092919
SRR2978804	0.5644458264568089	1.3221160361454274
SRR2978805	0.7463253421462933	2.0239269199504264
SRR2978806	0.6186657038966398	1.2754209969827475
SRR2978807	4.9604947061338995	12.130554417450838
SRR2978808	0.7434045568386605	1.7148937405450524
SRR2978809	0.7704043760151857	2.20348361048644
SRR2978810	0.2075633164071517	0.10068672400268786
SRR2978811	0.1568490713276968	0.12901776751584212
SRR2978812	2.790286335628851	4.999347589706416
SRR2978813	1.006304998850336	3.0765998868643845
SRR2978814	0.2879124123666344	0.26444456211799555
SRR2978815	0.14844356642617942	0
SRR2978816	0.46445845416557163	0.7076115795892743
SRR2978817	0.2704537945191884	0.1309397130821619
SRR2978818	0.45201253066932584	0.7308822127005599
SRR2978819	0.22325455424914076	0.2130518118447347
SRR2978820	0.40290892496597325	0.5469755299024432
SRR2978821	0.8938281769354224	2.64108355283836
SRR2978822	0.5753455109643368	1.2685637064427775
SRR2978823	1.052695272633392	3.244089279015074
SRR2978824	0.7450256619950243	1.967438137684001
SRR2978825	0.6644526773491347	1.3165133506480213
SRR2978826	0.8142427661148113	2.298409070899932
SRR2978827	0.33178254066748414	0.26879086665261354
SRR2978828	0.52045306324336	0.9339381584179024
SRR2978829	1.748670114734384	6.360501642060024
SRR2978830	0.7328125048229626	1.5691836615005657
SRR2978831	0.1202759902798845	0
SRR2978832	0	0
SRR2978833	0.3655206688424724	0.42894230966029406
SRR2978834	0.32829356682092375	0.3995051789857597
SRR2978835	0.4602619650236655	0.7182946534540202
SRR2978836	0.11959081811523116	0
SRR2978837	0.9075995096802427	3.1715605609651
SRR2978838	0.25326052851670716	0
SRR2978839	1.4997364557666066	5.237537429748485
SRR2978840	0.6368087448848362	1.2474077123380676
SRR2978841	0.8165805889060299	2.1299885974914474
SRR2978842	0.36123094069814904	0.3933784380771684
SRR2978843	0.46975091203477587	0.7534671455470876
SRR2978844	1.184875429991377	3.4403482582451717
SRR2978845	1.2142741012161393	3.7335641203312955
SRR2978846	0.1923770202650456	0
SRR2978847	0.7257363616725193	1.8912550928647143
SRR2978848	0.5999394880126516	1.1912026248981404
SRR2978849	0.5772753106533447	1.0779896759990915
SRR2978850	0.8844959296531085	2.571926962778029
SRR2978851	0.5336083154927083	0.9786929087415541
SRR2978852	0.8291783543371734	2.2919391731190384
SRR2978853	0.8780474349729488	2.537128761639064
SRR2978854	0.7808515076176585	1.986176984302
SRR2978855	0.2637601102791831	0.13231114408020378
SRR2978856	0.26929354960220075	0.12779800700857236
SRR2978857	0.45045770217656206	0.6558416469352777
SRR2978858	0.45008925903268554	0.7254545482992283
SRR2978860	0.9976907140787244	2.9456444851624326
SRR2978861	0.1370428980761691	0
SRR2978862	0.5865563486568155	1.2437898256843554
SRR2978863	0.3775579904744973	0.43106344862667906
SRR2978864	0.46441468850656414	0.801764956405316
SRR2978865	0.6670943698461086	1.6630877172909226
SRR2978866	0.23226768142150653	0.11392092453867333
SRR2978867	0.5109711399569605	0.935060808841111
SRR2978868	0.7641450160910499	2.2108207314753088
SRR2978869	0.6622108588930682	1.458751868589569
SRR2978870	0.675892108614789	1.5868904518361733
SRR2978871	0.5723472925527987	1.2258311760115128
SRR2978872	0.14989563075671683	0.11503000568321073
SRR2978873	0.7799788977423007	2.1865365173314943
SRR2978874	1.2392798414024893	4.023770683503688
SRR2978875	1.4699131773915706	5.546577688712072
SRR2978876	0.5513980758439233	1.2008706826227118
SRR2978877	0.6621202873374337	1.7197990515986668
SRR2978878	0.9544965967209339	3.1320087075866274
SRR2978879	0.4547196695963295	0.8665612918427549
SRR2978880	0.5540753858140259	1.1026227746859318
SRR2978881	1.1127607975267044	3.3137715904252363
SRR2978882	0.3902601965235317	0.4381244714917677
SRR2978883	0.6372072482072024	1.4985983460213763
SRR2978884	0.8248252036402507	2.2768971887098557
SRR2978885	0.47106358709339424	0.7555941866097239
SRR2978886	0.9798160258724925	2.799260830880843
SRR2978887	0.48856478942218157	0.8255631875548834
SRR2978888	0.7876217594678582	2.1385537971302626
SRR2978889	0.4684809079804869	0.7647007749428677
SRR2978890	1.3044598092391737	4.765710632866263
SRR2978891	0.8944442664143246	2.6602726625535427
SRR2978892	0.5589416299496206	0.537686912263972
SRR2978893	0.13039889042940708	0
SRR2978894	0.6434593485007698	1.255321228708976
SRR2978895	0.25672522972908635	0.10550873684711709
SRR2978896	0.5990802326739469	1.2043178190451322
SRR2978897	0.13004469148833836	0
SRR2978898	0.340698447118075	0.27109855903749297
SRR2978899	0.11926388518460741	0
SRR2978900	0.2728976903286056	0.12970043283350402
SRR2978901	0.22435507491269574	0
SRR2978902	0.14417566595369058	0.11219576152570754
SRR2978903	0.3100936061722265	0.6478564952406364
SRR2978904	0.12244125170410705	0.2160296688220755
SRR2978905	0.7347885073957099	2.0846370146676945
SRR2978906	0.13540847167706133	0.10634416108967965
SRR2978907	0.1266668647947168	0.1049178083795557
SRR2978908	0.18754457251845097	0
SRR2978909	0.43988943023596777	0.9307540678424184
SRR2978910	0	0
SRR2978911	0.1175024835825517	0
SRR2978912	0	0
SRR2978913	0.13404042369201474	0
SRR2978914	0.11004759337645527	0
SRR2978915	0.21528248694607657	0.3857924882396008
SRR2978916	0.11939957134390905	0
SRR2978917	0.11633447226790114	0.10159568255427862
SRR2978918	0	0
SRR2978919	0	0
SRR2978920	0.3143962109351108	0.47053976739461006
SRR2978921	0	0
